name,genre,origin,ambigous_result,no_result
Planet Asia,"Hip Hop, R'n'B",United States,,
Hot Damn,"Rock, Indie, Punk, Heavy Metal, Gothic",United Kingdom,,
Tea Time,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Five On Fire Strings Attached,"Jazz, Blues, Soul",,,
Deadmen's Suit,"Rock, Indie, Punk, Heavy Metal, Gothic",Denmark,,
DJ Indie Jones,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
The Art Is King Tour,Pop,,,
Prince Nifty,Electronic,United States,,
DJ Micachu,Electronic,United Kingdom,,
DJs Thomas Fuks,"Hip Hop, R'n'B",,,
Cookss,"Hip Hop, R'n'B",,,
Tenderness,Pop,,,
DJ Fitz,Pop,United Kingdom,,
DJs Odddjs,"Hip Hop, R'n'B",,,
Rapnose & Bintang Tilt,"Hip Hop, R'n'B",,,
Ladies' Night,"Ragga, Reggae, African Music, Dancehall",,,
The Wishing Well,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ De Lucs,"Hip Hop, R'n'B",,,
Dans La Tente,Electronic,,,
Behind the Wall,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJs Emigrante,"Ragga, Reggae, African Music, Dancehall",,,
David Gisler,"Jazz, Blues, Soul",,,
June & Lula,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Valess,"Jazz, Blues, Soul",,,
Dra,"Jazz, Blues, Soul",,,
Miles Okazaki Quartet,"Jazz, Blues, Soul",,,
Miles Okazaki,"Jazz, Blues, Soul",,,
DJ Ricardo-R-Uhga,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Mickey & The Motocars,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Rebel Squad,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Calua,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Joan Seiler,Pop,,,
Peter Piek,Pop,,,
Sebastian Gille Quartet,"Jazz, Blues, Soul",,,
Sebastian Gille,"Jazz, Blues, Soul",,,
Immanuel Witschi Trio,"Jazz, Blues, Soul",,,
Kulak,"Jazz, Blues, Soul",,,
Marc Copland,"Jazz, Blues, Soul",,,
Christoph Pfändler & Die Metal Kapelle,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Jugend Akkordeon Orchester feat. Marc Draeger & Raphael Christen,Pop,,,
C-Cut,"Hip Hop, R'n'B",,,
DJ lori. N,"Hip Hop, R'n'B",,,
D-Rock & MC Cliqme,"Hip Hop, R'n'B",,,
Robel & Saben,"Hip Hop, R'n'B",,,
Adrian Sherwood,"Hip Hop, R'n'B",United Kingdom,,
DJs Phrank,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Emir Garcia,"Ragga, Reggae, African Music, Dancehall",Cuba,,
Animation,"Ragga, Reggae, African Music, Dancehall",,,
Zumba Fitness Crashkurs mit Nichy,"Ragga, Reggae, African Music, Dancehall",,,
Jürgen Waidele & friends feat. Elysa Kay,"Jazz, Blues, Soul",,,
Elysa Kay,"Jazz, Blues, Soul",,,
Tian Bosshard,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Maurice Könz,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Superjam,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Jeremy Vengeance,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Live: Coconut Kings,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Extreme,"Hip Hop, R'n'B",,,
DJs El Tigre,"Ragga, Reggae, African Music, Dancehall",,,
WD Ladies',"Ragga, Reggae, African Music, Dancehall",,,
Dai Kimoto & seine Swing Kids,"Jazz, Blues, Soul",,,
Rainer Hagmann,"Jazz, Blues, Soul",,,
Nathalie Maerten,"Jazz, Blues, Soul",,,
Kapelle Treibsand,"Jazz, Blues, Soul",,,
Reto Senn,"Jazz, Blues, Soul",,,
Roland Schwaab,Pop,,,
DJs Colonel Musthard,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Marechal Teo,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Ham-E,"Hip Hop, R'n'B",,,
DJ The Dude of Stratosphear,"Ragga, Reggae, African Music, Dancehall",,,
Wasted Lands,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJs Paul Eduard,"Hip Hop, R'n'B",,,
Sonic P,"Hip Hop, R'n'B",,,
Shonen Knife,Pop,Japan,,
No Marching Band,"Jazz, Blues, Soul",,,
Eisenpimmel,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Nonstop Stereo,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Rockin' Chair,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Metal Monster,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Le sirop d'la rue,Pop,,,
Stéphanie Quastana,Pop,,,
Alexandre Saintives,Pop,,,
Samy Dib,Pop,,,
Benjamin Riggi,Pop,,,
Nicolas Penz,Pop,,,
Michaël Perruchoud,Pop,,,
Clara Loï,Pop,,,
Chus,Pop,,,
Leberhauer,Pop,,,
Jaja et les Musettes,"Jazz, Blues, Soul",,,
Der grosse DJ-Marathon,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Jazz Circle Höngg Band,"Jazz, Blues, Soul",,,
Vendredi soir swing,"Jazz, Blues, Soul",,,
Jimmy & The Rackets,"Jazz, Blues, Soul",,,
Miriam Dee,"Jazz, Blues, Soul",,,
Casa Loma Jazz Orchestra,"Jazz, Blues, Soul",,,
Les Frères Souchet,"Jazz, Blues, Soul",,,
Coprinus,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Live: FUK,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Iaross,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Nicolas Larossi,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Colin Vincent,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Germain Lebot,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Tabea Anderfuhren,Pop,,,
Severin Oswald,Pop,,,
DJ Frank Castro,"Ragga, Reggae, African Music, Dancehall",,,
DJs Nadia Leonti,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Manuel Neubauer,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Lucero,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Raphael Rossé 3 feat. Malcolm Braff,"Jazz, Blues, Soul",,,
Yannick Tinguely,"Jazz, Blues, Soul",,,
Fred Heisler,"Jazz, Blues, Soul",,,
Sid,"Jazz, Blues, Soul",,,
Kutti MC & Julian Sartorius,"Hip Hop, R'n'B",,,
Golike Sco,"Jazz, Blues, Soul",,,
Saki Hatzigeorgiou,"Jazz, Blues, Soul",,,
Dave Maeder,"Jazz, Blues, Soul",,,
Rolf Caflisch,"Jazz, Blues, Soul",,,
Geburtstagsapèro,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Ueli Schmezer's Chinderland,Pop,,,
DJs K.O.S. Crew,"Hip Hop, R'n'B",,,
Hosted by Mark & Alex Lim,Pop,,,
Pierre Omer & the Stewarts Garages Conspiracy Crew,"Jazz, Blues, Soul",,,
Imperial Tiger Orchestra,"Jazz, Blues, Soul",,,
Turner Cody,Pop,United States,,
Aemtler Jodlerfründe,Pop,,,
DJs DJs Luciano,"Hip Hop, R'n'B",,,
Pound 500,"Hip Hop, R'n'B",,,
DJs Velvet Two Stripes,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Juh MC Danger,"Hip Hop, R'n'B",,,
DJs Jay Santos,"Hip Hop, R'n'B",,,
Vincz Lee,"Hip Hop, R'n'B",,,
Jeff,"Hip Hop, R'n'B",,,
Cheer Accident,Electronic,United States,,
DJs Colors Family,"Hip Hop, R'n'B",,,
Sumo Music,"Hip Hop, R'n'B",,,
The Hangover Jam Band,"Hip Hop, R'n'B",,,
Dubversive,"Hip Hop, R'n'B",,,
DJs Cronic,"Hip Hop, R'n'B",,,
Reeflex,"Hip Hop, R'n'B",,,
Julian and the most Wanted,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Robert Trainor Band,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Jerry Leonide,"Jazz, Blues, Soul",,,
David Braid Sextet,"Jazz, Blues, Soul",,,
David Braid,"Jazz, Blues, Soul",,,
The Honky Tonk Queen Kim Carson & Band,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Animals & Friends,"Rock, Indie, Punk, Heavy Metal, Gothic",United Kingdom,,
Selbstbedienung,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
G4 - Die 4 Gitarristen,Pop,,,
Chris Maldah,Pop,,,
DJs KER,"Hip Hop, R'n'B",,,
The Frat Boy,"Hip Hop, R'n'B",,,
DJs Djanes Süssstoff,"Hip Hop, R'n'B",,,
Nordlicht,"Hip Hop, R'n'B",,,
Lilly-Love,"Hip Hop, R'n'B",,,
DJ Zion Gate,"Hip Hop, R'n'B",,,
Prezident,"Hip Hop, R'n'B",,,
Kamikazes,"Hip Hop, R'n'B",,,
Sherpa,"Hip Hop, R'n'B",,,
Orphan Fairytale,"Jazz, Blues, Soul",Belgium,,
Indias Indois,"Jazz, Blues, Soul",Belgium,,
Fishhead,"Hip Hop, R'n'B",,,
Jar,"Hip Hop, R'n'B",,,
DJ Scott Soyouz,"Ragga, Reggae, African Music, Dancehall",,,
The Vinzenzos,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Comfort Noise,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Manfred Maurenbrecher,Pop,,,
The Dana Fuchs Band,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Sophie Lüssi,"Jazz, Blues, Soul",,,
Felix Brühwiler,"Jazz, Blues, Soul",,,
Claudio Strebel,"Jazz, Blues, Soul",,,
David Beglinger,"Jazz, Blues, Soul",,,
Kenny Garrett Quintet,"Jazz, Blues, Soul",United States,,
McClenty Hunter,"Jazz, Blues, Soul",,,
ZKB-Special,"Jazz, Blues, Soul",,,
Dominik Blum,"Jazz, Blues, Soul",,,
To Kill a King,"Rock, Indie, Punk, Heavy Metal, Gothic",United Kingdom,,
Gabriel Spahni,"Jazz, Blues, Soul",,,
Matt Savnik,"Jazz, Blues, Soul",,,
Patrick Bianco's Cannonsoul feat. Andy McKee,"Jazz, Blues, Soul",,,
Rage & Lingua Mortis Orchestra,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Fabien Sevilla,"Jazz, Blues, Soul",,,
Kòans - Contrebasse Solo,"Jazz, Blues, Soul",,,
Eli Keszler,"Jazz, Blues, Soul",United States,,
Haavisto-Kähärä-Pekkala,"Jazz, Blues, Soul",Finland,,
Susanna Haavisto,"Jazz, Blues, Soul",,,
Anna-Mari Kähärä,"Jazz, Blues, Soul",,,
Lea Pekkala,"Jazz, Blues, Soul",,,
Beat & Box,Pop,,,
Gion Stump & the Lighthouse Project,Pop,,,
Dr. Walter B. Grünspan,Pop,,,
Markus Bischof Trio,"Jazz, Blues, Soul",,,
Markus Bischof,"Jazz, Blues, Soul",,,
Zigerhorns,"Jazz, Blues, Soul",,,
DJ Broadcast,"Hip Hop, R'n'B",,,
DJs Mata Mosca,"Hip Hop, R'n'B",,,
Fiks,"Hip Hop, R'n'B",,,
DJ Murphy,"Hip Hop, R'n'B",,,
DJs Djacobb,"Hip Hop, R'n'B",,,
DJs R-Suda,"Ragga, Reggae, African Music, Dancehall",,,
Lil S,"Ragga, Reggae, African Music, Dancehall",,,
Murfi,"Ragga, Reggae, African Music, Dancehall",,,
Es brennt - Was tun ?,Pop,,,
Tafs,"Hip Hop, R'n'B",,,
HTC,"Hip Hop, R'n'B",,,
Slither,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Flemming Borby & Le Thanh,Pop,,,
So Snodergovs,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Angry Bastards,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Impact,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Lxcellent & Scharlatan,"Hip Hop, R'n'B",,,
Justerini & Brooks,"Hip Hop, R'n'B",,,
Alice im Wundergrund,"Hip Hop, R'n'B",,,
DJ Ernesto,"Hip Hop, R'n'B",,,
Akkordeon-Orchester Binningen-Bottmingen,Pop,,,
N.Y.Cole,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Endo Anaconda & Schifer Schafer,Pop,,,
DJs Pablo Einzig,Pop,,,
Becky Lee And Drunkfoot,Pop,,,
The Shit,Pop,,,
Fools Garden u. a.,Pop,,,
DJs Crystal Q,"Hip Hop, R'n'B",,,
Tony Davis,"Hip Hop, R'n'B",,,
T-Shot,"Hip Hop, R'n'B",,,
D Law,"Hip Hop, R'n'B",,,
Joel Larocka,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJs Jair,"Hip Hop, R'n'B",,,
Tierrez,"Hip Hop, R'n'B",,,
Flowtec,"Hip Hop, R'n'B",,,
Sicknote,Electronic,United Kingdom,,
DJs Geert van der Wiet,Electronic,,,
Portulak,Pop,,,
Silver Blue,Pop,,,
Les Reines prochaines,Pop,,,
Feya Faku Johannisburg Quintet,"Jazz, Blues, Soul",South Africa,,
Feya Faku,"Jazz, Blues, Soul",,,
Lukas Bitterlin,"Jazz, Blues, Soul",,,
Frey-Labhart-Potaux-Razel,"Jazz, Blues, Soul",,,
David Potaux-Razel,"Jazz, Blues, Soul",,,
DJ Yuksek,Pop,,,
Silten Rabbit,"Hip Hop, R'n'B",,,
Disko,"Hip Hop, R'n'B",,,
Skinny Jim Tennesse,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
The Houndogs,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJs Sonik,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Evelyn Cornejo,Pop,,,
DJs Dub Spencer,"Hip Hop, R'n'B",,,
J.J Flück,"Hip Hop, R'n'B",,,
Bert Horvath,Pop,,,
Michael Pache,Pop,,,
Francisco Serrano,Pop,,,
André Meier und Sascha Wisskirchen präsentieren eine musikalische Zeitreise,Pop,,,
Black Widow Project,Pop,,,
Jazz Circle Höngg,"Jazz, Blues, Soul",,,
Sôber,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
The Black Widow's Project,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Kess'khtak,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Ardiente Café,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Danila,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
M.Fallan,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ MTDF,Pop,,,
Be Gabriel,Pop,,,
The Andreas Baer Trio Plus One,"Jazz, Blues, Soul",,,
Andreas Baer,"Jazz, Blues, Soul",,,
Reimund Gerstner,"Jazz, Blues, Soul",,,
Ueli Müller,"Jazz, Blues, Soul",,,
DJs Anouk Amok,"Ragga, Reggae, African Music, Dancehall",,,
Madame Léa,"Ragga, Reggae, African Music, Dancehall",,,
N. Cole,"Ragga, Reggae, African Music, Dancehall",,,
Ensemble Vivo,Pop,,,
Kim Lenz and her Jaguars,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
George Ricci,"Jazz, Blues, Soul",,,
DJ L-Cut,"Hip Hop, R'n'B",,,
DJs F.A.B.,"Hip Hop, R'n'B",,,
Andrew Robinson,"Hip Hop, R'n'B",,,
Kriz Flew Flueler,"Hip Hop, R'n'B",,,
Berni Ryter,"Hip Hop, R'n'B",,,
Roby Grausberg,"Hip Hop, R'n'B",,,
Anisa Djojoatmodjo,"Hip Hop, R'n'B",,,
Manu Römer,"Hip Hop, R'n'B",,,
Pams' State,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
The Es,Pop,,,
Endeavour Jones,Pop,,,
Canzoniere Grecanico Salentino,Pop,,,
DJ Steven Sanders,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Dixie Dicks,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Jessie Ware,Electronic,United Kingdom,,
DJ Mo-B,"Hip Hop, R'n'B",,,
Kaltehand & Natasha Waters,Pop,,,
D.A.R.I.O.,Pop,,,
Froggy Lefrog,Pop,,,
DJs Pa-Tee,Pop,,,
Aldona,Pop,Poland,,
Miss Chain and the Broken Heels,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Joel Graf Orchester,"Jazz, Blues, Soul",,,
Me and the Rest,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Back'n'Black,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJs Soda Club,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Duo Vibrolino,"Jazz, Blues, Soul",,,
Anna Sebestyen,"Jazz, Blues, Soul",,,
Kilian Ziegler,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Chrisi Ray and the New Corner Big Band,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Quartett Bucher-Sommer-Friedli-Aeby,"Jazz, Blues, Soul",,,
Leo-Band,Pop,,,
Erdpol,Pop,,,
Dai Komoto & Swing Kids,"Jazz, Blues, Soul",,,
Shangaan,Electronic,South Africa,,
DJ Dick Roxx,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ P-Rocco,Pop,,,
MC Doti,Pop,,,
C.mEE,Pop,,,
Finale bandXsz,Pop,,,
GrooveCircle.ch,Pop,,,
Rotfront,"Hip Hop, R'n'B",,,
Intergalactical Choir,"Hip Hop, R'n'B",,,
Soundsystems Buju Gambis & Simba Marara,"Hip Hop, R'n'B",,,
Big Mama Sound,"Hip Hop, R'n'B",,,
DJs Lounge Lizard,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Malcolm Spector,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Wiz,"Hip Hop, R'n'B",,,
Kingfisher,Pop,,,
Sommer-Programm,Pop,,,
When They Wake,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Tax Collector,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Mileway,Pop,,,
DJ Mäse,Pop,,,
Mcd,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Lost Score,"Jazz, Blues, Soul",United Kingdom,,
DJs Punchcutter,"Jazz, Blues, Soul",,,
Will Ward,"Jazz, Blues, Soul",,,
Nyna Cantieni,"Hip Hop, R'n'B",,,
Sandrarippstein,Pop,,,
DJ-Set,Electronic,,,
Sonic Drain,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Leading Zeroes,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Benjamin Hacker,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Marc Osterwalder,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Dmitri Karpovich,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Timo Klingler,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Bruno der Briefträger,Pop,,,
Bibi Vaplan & Pascal Gambioni,"Jazz, Blues, Soul",,,
Raphael Jost's Crazy Swing Thing,"Jazz, Blues, Soul",,,
MFG Radical DJ & Impala MC,"Hip Hop, R'n'B",,,
BBQ und Salads,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Elvira and the Bats,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJs Elvio Skull,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Siouxsira,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Tom-i,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Big Daddy O. T.,"Hip Hop, R'n'B",,,
The Floorfillers DJ-Team,"Ragga, Reggae, African Music, Dancehall",,,
Timothy Hurley,"Jazz, Blues, Soul",,,
Lukas Gabric,"Jazz, Blues, Soul",,,
Mátyás Gayer,"Jazz, Blues, Soul",,,
Norbert Farkas,"Jazz, Blues, Soul",,,
Manuel Weyand,"Jazz, Blues, Soul",,,
La Bejazz Flamencojazz,"Jazz, Blues, Soul",,,
Pedro Corona Heredia,"Jazz, Blues, Soul",,,
Javier Carmona Montero,"Jazz, Blues, Soul",,,
Melchor Jiménez Heredia,"Jazz, Blues, Soul",,,
Javier Carmona Heredia,"Jazz, Blues, Soul",,,
Steirerschmäh,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Jazz Connection,"Jazz, Blues, Soul",,,
Ignaz Netzer Trio,"Jazz, Blues, Soul",,,
Fast Eddy's Bluesband,"Jazz, Blues, Soul",,,
Jazz Ambassadors,"Jazz, Blues, Soul",,,
Denise Gordon u. a.,"Jazz, Blues, Soul",,,
Snails on Daisies,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Dirty Syndrome,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
The Septiz,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJs Rhino Soulsystem,"Hip Hop, R'n'B",,,
DJ Kay Cut,"Hip Hop, R'n'B",,,
DJ Jay-P,"Hip Hop, R'n'B",,,
The Soulmaniacs,"Hip Hop, R'n'B",,,
DJ Komla,"Ragga, Reggae, African Music, Dancehall",,,
Music around Africa!,"Ragga, Reggae, African Music, Dancehall",,,
DJs Enrico Lenardis,"Hip Hop, R'n'B",,,
Fabio Rabioso,"Hip Hop, R'n'B",,,
Sinatra Tribute Band & Max Neissendorfer,"Jazz, Blues, Soul",,,
The Royals,Pop,,,
Eye Hate God	(USA),"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Kess Khtak,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Nevborn,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Jovi,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Bluesmith,Pop,,,
Guscht Schmid,Pop,,,
Billy Schmid,Pop,,,
Jögg Egli,Pop,,,
Walo Gröbli,Pop,,,
Bepel Beerli,Pop,,,
Mondo Generator,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Lydia Lunch & Weasel Walter,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Clinical Path & Tony ONeill,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Poetry,"Hip Hop, R'n'B",,,
Franky Silence & Ghost Orchestra,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Sébastien Peiry,Pop,,,
J Alvarez,"Hip Hop, R'n'B",Puerto Rico,,
A. S.One,"Hip Hop, R'n'B",,,
Eric Santana,"Hip Hop, R'n'B",Netherlands,,
I-Scratch feat. Jay Jr.,"Hip Hop, R'n'B",,,
DJs G-Style,"Hip Hop, R'n'B",,,
TNG,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Treekillaz,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Glantaler Powermen,Pop,,,
Heidi Happy & Band,"Jazz, Blues, Soul",,,
Longstreet Jazzband,"Jazz, Blues, Soul",,,
Session ab 23 Uhr,"Jazz, Blues, Soul",,,
Christian Schenker & Band,"Jazz, Blues, Soul",,,
DJ Rocketaro,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Gaex,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
The Professor,Pop,,,
Toggenburger Orchester & Midlife Dixieland Jazzband,"Jazz, Blues, Soul",,,
Angelo Pisano & Band,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Einstieg Station Rheinfelden,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Philipp Bluedög Gerber feat. Freddy Steady & J.C. Wirth,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
United to Be Famous,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Red Gee,"Hip Hop, R'n'B",,,
D. Double,"Hip Hop, R'n'B",,,
DJs Plinio,"Ragga, Reggae, African Music, Dancehall",,,
Musikalische Sommersprossen,"Jazz, Blues, Soul",,,
FOXP2,"Hip Hop, R'n'B",,,
DJ Erika Fatna,"Hip Hop, R'n'B",,,
Burkhalter-Pfammatter-Sartorius-Vallon-Li,"Jazz, Blues, Soul",,,
Duo Unort,Pop,,,
Walter Webers International New Orleans Jazz Band,"Jazz, Blues, Soul",,,
Bbq und Salads,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Bigmatt feat. Vera Kaa,"Jazz, Blues, Soul",,,
DJ Erqo,"Hip Hop, R'n'B",,,
Sonajera Ravalera,"Hip Hop, R'n'B",,,
Missteriou,"Hip Hop, R'n'B",,,
Nathan Denyle,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Musi,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Soul Stereo,"Hip Hop, R'n'B",,,
Ambrosetti-Biondini-Preisig-Baschnagel-Kopf,"Jazz, Blues, Soul",,,
Eingang: Hegibachplatz,Pop,,,
Wiese am Teich,Pop,,,
Maxin,Pop,,,
The Old Bones,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
The Tangerines,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Floriano & His Zilverband,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Floriano Hugentobler,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Stefan Leuthold,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Stefan Leipreicht,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Bruno Aloe,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Zirrus,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJs Super Flu,Electronic,,,
DJs Dubfire,Electronic,,,
Steel Pulse,"Hip Hop, R'n'B",Jamaica,,
Lionel & Louise,Pop,,,
DJ Polabdul,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Openair Milonga,"Ragga, Reggae, African Music, Dancehall",,,
DJs Fritz Kalkbrenner,Electronic,,,
And You Will Know Us By the Trail Of Dead,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Jan Daman,Pop,,,
DJ Farrapo,"Hip Hop, R'n'B",,,
DJs D Skillz,"Hip Hop, R'n'B",,,
DJ Ian Capitalism,"Hip Hop, R'n'B",,,
M-live,"Hip Hop, R'n'B",,,
DJ Deejay Kid,"Hip Hop, R'n'B",,,
DJ Kevie Kev,"Ragga, Reggae, African Music, Dancehall",,,
Ursn,"Ragga, Reggae, African Music, Dancehall",,,
Evil Conduct,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Sugarfive,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Ray Fein & Friends,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Soul Jam,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
DJ Color C2,"Hip Hop, R'n'B",,,
DJs Sentinel Sound,"Hip Hop, R'n'B",,,
Bondaa & Bösguet,"Hip Hop, R'n'B",,,
DJs Rafoo,"Hip Hop, R'n'B",,,
DJs Noli´C,"Ragga, Reggae, African Music, Dancehall",,,
Dionis,"Ragga, Reggae, African Music, Dancehall",,,
EH1,"Ragga, Reggae, African Music, Dancehall",,,
Vega S,"Hip Hop, R'n'B",,,
Guðrið Hansdóttir,Pop,,,
United To Be Famous,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Intruder,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Laborious,Pop,,,
MC Big K,"Hip Hop, R'n'B",,,
Mat Callahan & Yvonne Moore,"Hip Hop, R'n'B",,,
Down By Law,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Swingin' Utters,"Rock, Indie, Punk, Heavy Metal, Gothic",United States,,
Black Shirt Samurais,"Rock, Indie, Punk, Heavy Metal, Gothic",,,
Linda Sings The Blues,"Jazz, Blues, Soul",,,
Aldo Banfi & Claudio Bazzari Band,"Jazz, Blues, Soul",,,
Matrosen ohne Hosen,Pop,,,
Raphael-Jost-Trio,"Jazz, Blues, Soul",,,
Groovin' j5,"Jazz, Blues, Soul",,,
Mats Spielmann,"Jazz, Blues, Soul",,,
