Adress,City,Latitude,Longitude,Venue
,Langnau,46.95,7.766667,Heiterefahne in der kupferschmiede langnau ie
,Plan-les-ouates,46.165521,6.116018,Route de saintjulien 116
,Torgon,46.314517,6.865607,Rock the pistes festival
,Martigny,46.1,7.083333,Barock cafe
,Avenches,46.88647,7.046503,Acc
,Geneva,46.19471,6.14035,Uni party
,Geneva,46.2,6.166667,Spring brothers
,Fribourg,46.806477,7.161972,Firson
,Geneva,46.2,6.166667,Uniparty
,Avenches,46.883333,7.05,Acc (aventicum culture club) / 30 ans de cesar freymond !
,Vevey,46.4599,6.84905,Bachibouzouk
,Champéry,46.176701,6.87302,Rock the pistes
,Echallens,46.633333,6.633333,Zr live music bar
,Fribourg,46.806702,7.15984,Club des amis
,Meyrin,46.216667,6.066667,Undertown club
,Laupersdorf,47.31215,7.6522,Loch ness
,Laupersdorf,47.31215,7.6522,Methal nights
,Worb,46.927799,7.56422,Braui bar
,Mase,46.193939,7.43087,Salle du  vieux bourg
,Andermatt,46.621391,8.632832,Bergrestaurant natschen
,Thayngen,47.74847,8.7105,Reckensaal
,Belalp,46.366667,7.966667,Belalp
,Frenkendorf,47.5,7.716667,Eroffnungsparty beauty salon
,Basel,47.566667,7.6,La caserne
,Belalp,46.366667,7.966667,Hexenbar
,Zürich,47.376887,8.541694,Trust at cafe gold
,Sankt moritz-dorf,46.497059,9.83817,Dj stylewarz
,Saint moritz,46.5,9.833333,Sms festival
,Arosa,46.783333,9.666667,Wandelbar (arosa electronica)
,Losone,46.133333,8.75,La fabbrica
,Andermatt,46.633333,8.6,Andermatt live! festival
,Lausanne,46.524227,6.626929,Fondation abpi
,Leysin,46.352444,7.011139,Le leysin
,Geneva,46.204391,6.143158,Bars en fetes (scene guinguette)
,Moutier,47.27043,7.36318,Le pantographe
,Zürich,47.36599,8.537252,"Kongresshaus, kammermusiksaal"
,Unterägeri,47.138505,8.580644,Aegerihalle
,Zürich,47.387537,8.518989,Club exil
,Basel,47.566667,7.6,Jugendzentrum neubad
,Basel,47.566667,7.6,Renee
,Geneva,46.2,6.166667,Radio vostock
,Les collons,46.181419,7.37133,Pizzeria la luge
,Basel,47.566667,7.6,"Klaus linder saal, musikakademie basel"
,Basel,47.566667,7.6,"Neuer saal, musikakademie basel"
,Zürich,47.41068,8.54969,Theatre 11
,Basel,47.57194,7.57365,Musikerwohnhaus
,St gallen,47.433631,9.404729,Kronen lounge
,Bern,46.9477,7.446138,"Kubus, foyer"
,Basel,47.56321,7.5994,Messe
,Yverdon-les-bains,46.783333,6.65,Theatre benno besson
,Berne,46.9592,7.4496,Kirche st marien bern
,Zürich,47.366667,8.55,Palette
,Zürich,47.366667,8.55,Lima bar
,Nyon,46.383333,6.25,Conservatoire de louest vaudois
,Geneva,46.19324,6.14402,Les recyclables
,Ins,47.0052,7.1008,Katholische kirche st maria ins
,Berne,46.952942,7.44034,We love techno
,Sion,46.23308,7.34092,Maison de la nature
,Crans-montana,46.309414,7.478727,Swiss french academy
,Konolfingen,46.8811,7.62162,Chasi (poil)
,Wichtrach,46.85,7.583333,Barfestival
,Bern,46.916667,7.466667,Nicola kazimir at kapitel
,Berne,46.916667,7.466667,Grosse halle
,Zürich,47.366667,8.55,Zurich xtra w/ the libertines
,Wetzikon,47.32736,8.80197,Molly malone
,Sankt gallen,47.423759,9.369131,Katholische kirche st fiden
,Oberriet,47.316667,9.566667,Blackpoint
,Davos,46.802745,9.83597,Montanasaal
,Geneva,46.2,6.166667,Rez
,Geneva,46.204,6.13628,Rez club
,Bern,46.916667,7.466667,Cafe kairo osterfestival
,Bern,46.947922,7.444609,Du theatre club
,Bern,46.916667,7.466667,Temptation
,Anzère,46.297798,7.400875,Le caveau
,Herzogenbuchsee,47.19154,7.70378,Buxta
,La chaux-de-fonds,47.101398,6.83022,Le caveau marco marchi duo
,Sion,46.230801,7.3848,The wolf
,Biel/bienne,47.140888,7.247257,Bar 48
,Basel,47.566667,7.6,Balz klub  hinterzimmer
,Baden,47.466667,8.3,Trafo baden / wow god days
,Bremgarten,47.366667,8.333333,Osterfestival w/oipolloi/visionofwar  more
,Olten,47.349962,7.903703,Galicia bsar
,Luzern,47.04187,8.310957,"Bar 59, industriestr 5"
,Luzern,47.083333,8.266667,Bus stop relax
,Heiden,47.440975,9.533812,Evangelische kirche heiden
,Saas fee,46.111719,7.933673,Dom
,Saas fee,46.111719,7.933673,Bar im dom
,Davos,46.793878,9.820916,Skihutte gruobenalp
,Lausanne,46.517445,6.62907,Gare cff
,Rochefort,46.977989,6.81002,La priseimer
,Neuchatel,47.0,6.966667,Rodolphe
,Geneva,46.21156,6.14558,Mambo
,Bern,46.916667,7.466667,Bern conservatory
,Bienne,47.166667,7.25,Gardentanz
,Zinal,46.136139,7.62562,Zinal freeride
,Chamoson,46.2,7.216667,Espace johannis
,Bern,46.916667,7.466667,Kornhaus festival
,Nendaz,46.183333,7.3,Nendaz spring break
,La neuveville,47.06266,7.09308,Cafe theatre de la tour de rive
,Sion,46.233333,7.35,27 avenue
,Berne,46.95985,7.44548,Zoo bar
,Tavannes,47.2202,7.1963,Delirium bar
,Flims,46.836635,9.284692,Open air
,Linn,47.471413,8.128849,Stadtwerkstatt
,Basel,47.566667,7.6,Club a2
,Hagendorf,47.333333,7.833333,Easter festival
,Zürich,47.41301,8.55241,Sektor 11
,Zürich,47.366667,8.55,Gottard bar
,Hägendorf,47.34433,7.830892,Raiffeisen arena
,Basel,47.56724,7.59589,Smuk
,Trubbach,47.066667,9.466667,Jonnys lioncafe
,Porrentruy,47.421253,7.071034,Eglise des jesuites
,Stabio,45.85,8.933333,Palestra comunali
,Davos,46.793878,9.820916,Berghutte schwendi
,Surses,46.59588,9.59902,Cube club savognin
,Arosa,46.78336,9.6776,Waldhotel national
,Savognin,46.6,9.6,Cube
,Geneva,46.19757,6.15049,Five night club
,Geneva,46.2,6.166667,Day stage
,Thyon,46.181419,7.37133,La patinoire
,Thun,46.75,7.616667,Whc h
,Salgesch,46.316667,7.583333,Bomba bunny bash
,Wankdorf,46.964958,7.46432,Papiermuhlestrasse 74
,Dietikon,47.416667,8.4,Alpenrock hous
,Zürich,47.37888,8.52725,Klaus
,Zürich,47.371365,8.523676,Bahnhof wiedikon
,Flims,46.8265,9.28615,"Hotel waldhaus flims, jugendstilsaal"
,Basel,47.566667,7.6,Rene
,Rupperswil,47.405135,8.129041,Ess workshop/studio
,Zürich,47.366667,8.55,Nicola kazimir at sunday breakfast
,Magliaso,45.98373,8.89286,Rivabella
,Sierre,46.29375,7.53431,Soho lounge cafe
,Zürich,47.414484,8.54159,Blasted & homewards & city beyond the ocean
,Zürich,47.366667,8.55,Xtra (w/the 1975)
,Zürich,47.419287,8.556441,Joiz
,Zug,47.17342,8.51271,D wohnig
,Riazzino,46.174568,8.89761,Vanillia
,Fribourg,46.804611,7.15247,Le xxe
,Lausanne,46.520091,6.637691,La cave du bleu lezard
,Zürich,47.38766,8.52994,Planet
,Saint moritz,46.490797,9.835508,Hotel reine victoria
,Romanel-sur-morges,46.555401,6.5107,Back2noize radio
,Bern,46.9477,7.446138,"Kubus, grosser saal"
,Winterthur,47.5,8.75,Radio 4
,Zug,47.17342,8.51271,Dwohnig
,Zürich,47.366667,8.55,Jensuits im viadukt
,Zürich,47.383313,8.539373,Dynamo jugendkulturhaus
,Milvignes,46.965841,6.868869,Bockerijder live music
,La chaux-de-fonds,47.101398,6.83022,Amnesia club
,Kehrsatz,46.907509,7.47452,Kultarena event hall
,Windisch,47.478901,8.21944,13:30 uhr kinderumzug windisch
,Zürich,47.36568,8.52987,Eventpark
,Baar,47.200378,8.5268,Victoriabar
,Luzern,47.083333,8.266667,Bettstatt bar
,Amriswil,47.54682,9.27478,Stage8580
,Strengelbach,47.266667,7.916667,23:30 uhr uslumpete strengelbach
,Brugg,47.484169,8.20676,14:00 uhr umzug brugg
,Zürich,47.41353,8.54273,Halle 622 (ausverkauft)
,Lugano,46.0,8.966667,Conza lugano
,Bern,46.916667,7.466667,Weindepot delinat
,Grône,46.2529,7.4637,Salle recto verso
,Riniken,47.49316,8.1874,06:00 uhr chesslete riniken
,Riniken,47.49316,8.1874,"2004 uhr opus bar, riniken"
,Basel,47.566667,7.6,Bibliotheksbar
,Riniken,47.49316,8.1874,20:33 uhr fasnachtseroffnung rest tannegg riniken
,Riniken,47.49316,8.1874,23:00 uhr fasnachtseroffnung rest tannegg riniken
,Sankt gallen,47.427652,9.377547,Husmusikk  oya
,Nyon,46.3834,6.23609,La ferme
,Biglen,46.92827,7.62815,Baren biglen
,Pratteln,47.516667,7.683333,Z7 (konzertfabrik)
,Riniken,47.49316,8.1874,2004 uhr opusbar riniken
,Frauenfeld,47.55,8.9,Blues festival/ festhalle ruegerholz
,Servion,46.57293,6.77983,Theatre barnabe
,Utzigen,46.9608,7.56551,Blues dinner im rossli heistrich
,Berne,46.94952,7.44252,Divino
,Berne,46.96001,7.44509,Zoobar
,Basel,47.566667,7.6,Vokshaus
,Andermatt,46.633333,8.6,Unplugged on tour
,Baden,47.47453,8.30567,Kultur cafe
,Riniken,47.4924,8.18999,Riguparty riniken
,Sins,47.2,8.383333,Seiser kurve
,Brugg,47.483333,8.2,Wwwsalzhausbruggch
,Laufen,47.42194,7.50403,Kulturzentrum alts schlachthuus
,Basel,47.566667,7.6,Nordtsern
,Trogen,47.4,9.466667,Palais bleu
,Lausanne,46.533333,6.666667,Salle metropole de lausanne
,Oberwil-lieli,47.336098,8.386898,Qba
,Riniken,47.493599,8.1882,13:33 uhr umzug riniken
,Riniken,47.49316,8.1874,1700 uhr opusbar riniken
,Zürich,47.366667,8.55,Moods with joe lovano classic quartet
,Zürich,47.366667,8.55,Mysterioso club
,Fribourg,46.8007,7.1549,Centre fries
,Märstetten,47.58871,9.06353,Station31
,Andermatt,46.633333,8.6,Musikfestival andermattlive!
,Geneva,46.187169,6.159234,Cite bleue
,Thyon,46.181419,7.37133,St patrick
,Rüegsbach,47.03492,7.69031,Jubilaum landjugi
,Utzenstorf,47.1304,7.55438,Mischus rock & blues
,Zürich,47.366667,8.55,Keller62
,Stans,46.966667,8.35,Literaturhaus zentralschweiz
,Andermatt,46.633333,8.6,Gotthard stage / the chedi
,Ilanz,46.766667,9.2,Alpshake
,Porrentruy,47.417,7.07821,La galerie du sauvage
,Chiasso,45.833333,9.033333,Centro culturale chiasso
,Ponte tresa,45.96985,8.855624,Tonino bar
,Geneva,46.204391,6.143158,Radio suisse romande
,Berne,46.94819,7.44395,Kafigturm
,Zürich,47.41353,8.54273,Halle 622 zurich
,Geneva,46.193933,6.143432,Maison communale de plainpalais
,Geneva,46.19395,6.14341,Salle communale de plainpalaisguinguette
,Chur,46.848709,9.53058,Werkstatt chur
,Yverdon-les-bains,46.778474,6.641183,Gogerty
,Bern,46.916667,7.466667,Brunnen
,Rotkreutz,47.14289,8.4304,Aparthotel rotkreutz
,Zug,47.181332,8.48393,Glavanik zug
,Luzern,47.045869,8.309019,Kleintheater
,Dubendorf,47.4,8.616667,Dubendorfer jazztage
,Sursee,47.17251,8.10998,Goose bar ( als dj liberty base )
,Hinwil,47.3,8.833333,Wwwthepiratesch
,Geneva,46.19395,6.14341,Salle communale de plainpalais  guinguette
,Leysin,46.35,7.016667,Worldwide festival leysin
,Carouge,46.18504,6.14242,Maison communale de plainpalais (fest voix de fete)
,Winistorf,47.152229,7.6508,Estri
,Winistorf,47.152229,7.6508,Estrich winistorf
,Utzenstorf,47.133333,7.55,Mischus rock & blues beiz
,Basel,47.56667,7.59242,Terrorsamba
,Einsiedeln,47.116667,8.75,Wwwtccrowsch
,Basel,47.566667,7.6,Conto 4056
,Rheinau,47.643219,8.60708,Grooveclub
,Sursee,47.166667,8.1,Goose bar
,Grindelwald,46.63875,8.115579,Hasliberg
,Hirzel,47.21801,8.58001,Dukes music restaurant
,Flums,47.091755,9.342553,Gipfelschlager flumserberg
,Oberriet,47.33694,9.5758,Black thunder mc
,Lausanne,46.519654,6.632273,Le balkon
,Engelberg,46.833333,8.416667,Gletscherspalte music club
,Zürich,47.34359,8.53578,Rote fabrik ziegel oh lac
,Zürich,47.382793,8.528619,The international beer bar
,Zürich,47.42626,8.54537,Samsung hall w/ sting
,Unterägeri,47.1375,8.5868,Wilerbar
,Cully,46.483333,6.733333,Cully jazz off
,Cully,46.483333,6.733333,Cully jazz festival w/ matthieu llodra trio
,Buchrain,47.09661,8.35466,Sellackerstrasse 3
,Stein am rhein,47.65,8.85,Schwanenbuhne
,Basel,47.559599,7.588576,Sperber
,Altstätten,47.37855,9.53731,Breite bar
,Lucerne,47.0484,8.30935,Ebikon
,Berne,46.948432,7.440461,Berner beats
,Luzern,47.083333,8.266667,Music against co2
,Lenzburg,47.386793,8.178792,Friendsmusic club
,Muri,47.266667,8.333333,Cafe stern
,Zürich,47.366667,8.55,Rest sch�tzenhaus albisg�tli
,Cully,46.487953,6.730551,Next step
,Dielsdorf,47.483333,8.45,Soundbuster
,Schaffhausen,47.7,8.633333,Tap tap musikraum
,Uster,47.35011,8.71303,Frjz
,Dietikon,47.416667,8.4,Foehrewaeldli
,Mendrisio,45.866667,8.983333,Bvlgari
,Basel,47.566667,7.6,Radio drs virus
,Berne,46.94815,7.45031,Konservatorium
,Lengnau,47.183333,7.366667,Tennis center
,Zürich,47.366667,8.55,Antony and the johnsons
,Lucerne,47.083333,8.266667,Blues bar
,Zürich,47.369091,8.53801,Muhely kavez
,Geneva,46.208351,6.1427,Festival electron
,Solothurn,47.210542,7.536927,Soultown
,Zürich,47.38581,8.517567,Die harterei
,Chur,46.858096,9.504471,Hallenstadion chur
,Martigny,46.101379,7.07292,"Cilice,enigmatic,helmut"
,Huttwil,47.116667,7.85,National sportzentrum
,Zürich,47.37706,8.53955,Give it a name festival
,Crans-montana,46.311859,7.47875,Festival chapiteau
,Oberentfelden,47.356038,8.046656,Borom
,Crans-montana,46.311859,7.47875,Festival de crans montana
,Zürich,47.366667,8.55,Harteroi
,Zürich,47.366667,8.55,Aktionshalle
,Zürich,47.366667,8.55,Rosthaller
,Far,47.26664,7.79775,Tap n tin
,Geneva,46.208351,6.1427,W
,Biel-benken,47.505211,7.52535,Hype club
,Zürich,47.366667,8.55,Kaufleten festaal
,Bern,46.916667,7.466667,Flowers & butterflies
,Lausanne,46.519595,6.632335,Amnesia
,Berne,46.948429,7.44046,Coupole/gaskessel
,Zürich,47.37706,8.53955,Teens for cash tour 2010
,Zürich,47.366667,8.55,Palais xtra
,Zizers,46.933333,9.566667,Noise poison label party
,Davos,46.793878,9.820916,Hochton
,Zürich,47.366667,8.55,Takk
,Basel,47.54874,7.58768,Fiebertanz
,Zürich,47.366667,8.55,Easter hip hop festival
,Zürich,47.366667,8.55,Xtra  i am
,St. moritz,46.497595,9.840724,Hotel badrutts palace
,Zürich,47.366667,8.55,Scream club live set
,Roches,47.302299,7.37737,P3
,Yverdon-les-bains,46.778634,6.64142,Highlands pub
,Canton of ticino,46.225288,8.77111,C ticino
,Cully,46.4887,6.729375,Temple de cully
,La chaux-de-fonds,47.10322,6.832715,Bikini test club
,Zürich,47.366667,8.55,Heavymetalch festival vii
,Zürich,47.353668,8.56314,Seefeldrazzia
,Altendorf,47.1926,8.829215,Static club
,Grindelwald,46.624376,8.034617,Snowpen air
,Zürich,47.366667,8.55,Rhostoflager
,Basel,47.566667,7.6,Festsaal messe basel
,Solothurn,47.210542,7.536927,Kohfmel
,Basel,47.566667,7.6,Unions saal
,Sankt gallen,47.426381,9.373692,Cult
,Grand-saconnex,46.233333,6.133333,Tropical night
,Bulach,47.516667,8.533333,Outer space
,Münchenstein,47.50898,7.61673,1stock
,Zürich,47.366667,8.55,James curd dj set
,Lausanne,46.519595,6.632335,Cave du bleu
,Martigny,46.101386,7.072916,Le caves du manoir
,Biel/bienne,47.140888,7.247257,Peggy sue
,Zürich,47.366667,8.55,Gian festival
,Montlingen,47.339001,9.59251,Black point
,Zürich,47.366667,8.55,Theater bar maiers
,Luzern,47.049541,8.30437,Prague
,Zürich,47.366667,8.55,Lotus
,Basel,47.54874,7.58768,Satisfactory
,Basel,47.54874,7.58768,Medifescht 2010
,Zürich,47.366667,8.55,Club diagonal
,Le locle,47.066667,6.75,Rockness
,Luzern,47.083333,8.266667,Sa¼dpol
,Zürich,47.366667,8.55,Xtra cd release show
,Basel,47.574095,7.563137,Airport hotel basel
,Zürich,47.366667,8.55,We are q club
,Baden,47.471126,8.306133,Ventil
,Zürich,47.37706,8.53955,Gesellschaft fur kammermusik marianischer saal
,Zürich,47.366667,8.55,Jazzy jeff
,Neuchâtel,46.99034,6.93112,Tha©a¢tre du passage
,Bern,46.916667,7.466667,Jazzfestival bern
,Basel,47.54874,7.58768,Sommerkasino
,Neuchâtel,46.99034,6.93112,Cafetheatre la grange
,Weinfelden,47.569036,9.097223,La luna club
,Schaffhausen,47.7,8.633333,Kultur im challer
,Zürich,47.366667,8.55,Fiesta pagana festival
,Schmerikon,47.226043,8.945299,Fiesta pagana
,Aaray,47.38953,8.04896,"""aarau"""
,Zürich,47.366667,8.55,"""1maiam1mai""festival"
,Zürich,47.366667,8.55,Fiesta pagana ii festival
,Schmerikon,47.226043,8.945299,Fiesta pagana open air
,Zürich,47.37706,8.53955,Schmerikon
,Liesberg dorf,47.3969,7.41809,Bo porter band
,Fehraltorf,47.387851,8.752316,Speck run
,Zürich,47.366667,8.55,Rohstoflagger
,Zürich,47.366667,8.55,Bombay bar
,Schaffhausen,47.69856,8.636345,Fasskeller
,Kriens,47.033333,8.283333,Kriens
,Chiasso,46.337564,8.977788,Murrayfield
,Luzern,47.045622,8.308662,Buvette
,Basel,47.57421,7.56311,Grand casino de bale
,Zürich,47.37706,8.53955,Club acanto
,Basel,47.566667,7.6,Goldenes fass
,Luzern,47.083333,8.266667,Club rok
,Locarno,46.166667,8.8,Fashion 2che
,Petit-lancy,46.19054,6.116898,Salle communalle du petitlancy
,Basel,47.54874,7.58768,Bescen festival
,Zürich,47.383333,8.533333,Usl
,Zürich,47.366667,8.55,Medifest uni irchel
,Mels,47.047333,9.418575,Club play
,St. gallen,47.42638,9.37369,Olma halle 31
,Zizers,46.933333,9.566667,Polarmony
,Sierre,46.284612,7.53172,Canal9
,Gelterkinden,47.465309,7.856131,"Kinotheater ""marabu"""
,Nyon,46.383175,6.238282,Cinema capitole 1
,Biel,47.166667,7.25,Gaskessal
,Basel,47.565672,7.595675,Saali
,Winterthur,47.5,8.75,Resident garden
,Giubiasco,46.166667,9.0,Luxuria club
,Nyon,46.383175,6.238282,Cinema capitole 2
,Bern,46.947065,7.444141,Gaffitti
,Haut-nendaz,46.18408,7.29974,Cactus
,Zürich,47.383333,8.533333,Hertz
,Lausanne,46.524873,6.629335,Laruche
,Lausanne,46.524092,6.629559,Cazard
,Luzern,47.042806,8.316867,The gentlemens club
,Disentis,46.699541,8.84511,Sport
,Obersaxen,46.75,9.1,Psychedelic mountain
,Basel,47.566667,7.6,The new french touch
,Luzern,47.083333,8.266667,Nautilus
,Zürich,47.366667,8.55,Alte borse (luca)
,Passugg,46.830095,9.546899,Schulhotel
,Davos,46.7934,9.82184,Kitty kat hosting in davos mit harris aka dj dinichnicht
,Davos,46.793878,9.820916,Montain music festival
,Lugano,46.019074,8.958974,Metro club lugano
,Zürich,47.366667,8.55,Xtra limmathaus
,Giubiasco,46.166667,9.0,Luxuria
,Geneva,46.198392,6.142296,Bibarium
,Conthey,46.2324,7.3029,Dreamz
,Thun,46.756962,7.63018,La bourse aux spectacles
,Dietikon,47.410846,8.406364,Sounddock 14 w/ die happy unplugged
,Kempten,47.32718,8.802445,Restaurant konter
,Chur,46.850719,9.531721,Werkstat
,Aubonne,46.483333,6.4,Melting pot festival
,Geneva,46.208351,6.1427,"Case a chocs, neufchatel"
,Moudon,46.667488,6.80036,Les prisons de moudon
,Berne,46.947065,7.444141,University of berne
,Moutier,47.283333,7.366667,Il giardino
,Zürich,47.383333,8.533333,Black troll over europe ii
,Zürich,47.366667,8.55,Komplex 457 w/ the human league
,Zürich,47.366667,8.55,Schweizer
,Kreuzlingen,47.647426,9.17759,Kulturzentrum dreispitz
,Olten,47.348042,7.90007,"Provisorium 8, bunnymosh vol2  w/ scream your name, daedalian opus"
,Hochdorf,47.166978,8.289325,Brauiturm
,Basel,47.557421,7.592573,Sud ehem sudhaus
,Event stage,46.850719,9.531721,Progressive dreams
,Altstatten,47.383333,9.533333,Freihof
,Rorschach,47.473802,9.492781,Rorschach
,Porrentruy,47.416667,7.083333,(le bal des enrages) salle tba
,Porrentruy,47.416667,7.083333,Salles des hospitalieres
,Basel,47.566667,7.6,Electonic musik switzerland 17042011
,Schaffhausen,47.695303,8.631591,Tab tab
,Delémont,47.365355,7.34397,Impetus festival
,Lausanne,46.533367,6.649427,"Mix on couleur 3 ""metissages"""
,Geneva,46.198392,6.142296,Theatre forum meyrin
,Geneva,46.2,6.166667,Salle des festes de thonex
,Zürich,47.383304,8.539304,"Skull fist tour ""dynamo"""
,Pratteln,47.516667,7.683333,Galery with carpark north (dk)
,Geneva,46.205764,6.141593,Vernet
,Geneva,46.198392,6.142296,Electron festival geneva
,Geneva,46.2,6.166667,Tbc euro tour
,Bülach,47.519898,8.53811,Ug club italo business showcase
,Zürich,47.362064,8.522337,Scream it like you mean it abart
,Zürich,47.366667,8.55,"Abart, loudfest 1  w/ we came as romans, miss may i, the word alive, this or the apocalypse, no trigger"
,Fribourg,46.8055,7.16073,Belveder & mouton noir
,Vevey,46.45,6.85,Tha©a¢tre de vevey
,Geneva,46.198392,6.142296,Vodkafe
,Biel/bienne,47.140888,7.247257,Student party
,Sion,46.228088,7.35885,Totem
,Grenchen,47.183333,7.383333,Reina club
,Zug,47.166667,8.516667,"Industrie 45  w/ betraying the martyrs, my autumn, the ruin of suburbia"
,Zürich,47.366667,8.55,I 45  euro tour
,Basel,47.548807,7.58782,Nt areal
,Zürich,47.37972,8.524464,Jugendtreff kreis 4
,Bulach,47.516667,8.533333,Magic cave easter special
,Zürich,47.424121,8.552649,Contraves
,Mels,47.05,9.416667,Play club
,Lugano,46.0,8.966667,Viganello
,Geneva,46.2,6.166667,Dj set  electron festival
,Lausanne,46.533333,6.666667,Les docks  coroner
,Near lausanne,46.524873,6.629335,Contact
,Thun,46.75,7.616667,Saint trop
,Zofingen,47.292799,7.943937,Ox kultur im ochsen vordere hauptgasse 8
,Wetzikon,47.316667,8.783333,"Schalltherapie ""easter spezial"""
,Zürich,47.383333,8.533333,Infected mushroom
,Zürich,47.326942,8.529305,Ug club bulach
,Zürich,47.426941,8.67153,Infected incident 2
,Wetzikon,47.316667,8.783333,Schalltherapie osterparty psytrance / progressive goa
,Basel,47.5587,7.5866,Opolopo & amalia
,Sankt gallen,47.427032,9.374056,"Grabenhalle, brave new world tour 2011  w/ shameonu, shelta flares"
,Geneva,46.198392,6.142296,Electronic festival
,Biel,47.143131,7.251759,Burnrock festival
,Bern,46.948843,7.447249,Kornhausforum
,Zürich,47.387394,8.485416,Seminarhotel spirgarten
,Zürich,47.366667,8.55,Club kanzlei
,Lausanne,46.524873,6.629335,Suisse
,Zürich,47.366667,8.55,Dynamo w/ asking alexandria
,Zürich,47.3667,8.55,**sold out** dynamo
,Zürich,47.366667,8.55,Dynamo w/asking alexandria
,Langenthal,47.211201,7.788223,Tapas apero bar
,Geneva,46.2,6.166667,"Victoria hall, geneva"
,Geneva,46.208351,6.1427,La barje 1
,Lausanne,46.533333,6.666667,La cave du bleu la©zard
,Thun,46.75,7.616667,"Cartrip to saint trop club ""golden friday"""
,Zürich,47.37706,8.53955,Underground sessions
,Glarus,47.040421,9.067216,Veka glarus
,Winterthur,47.516079,8.720416,Reaktor
,Zürich,47.366667,8.55,Frieda buxe
,Zürich,47.366667,8.55,"Dynamo w/ ligeia, blackout argument"
,Zürich,47.383333,8.533333,Restau viadukt
,Liesberg,47.4,7.433333,Little nashville
,Risch,47.140961,8.43193,Esscube
,St.gallen,47.4241,9.37088,Gabenhalle
,Geneva,46.2,6.166667,Local de puplinge
,Bern,46.947999,7.448148,Wasserwerk
,Biel/bienne,47.140888,7.247257,Bungalow club
,Kloten,47.462338,8.576628,Sporthalle ruebisbach
,Uster,47.333333,8.7,Connection to the forest
,Buchs,47.166667,9.466667,Cube bux
,Zürich,47.366667,8.55,Harterei w/ sunrise avenue
,Muri,46.916667,7.483333,Musig im ochsen
,Zürich,47.415237,8.562433,Alte betonfabrik hunzikerareal
,Pfaffnau,47.232935,7.838895,Klosterkriche st urban lu
,Pratteln,47.516667,7.683333,Z 7p
,Zürich,47.383304,8.539304,"Werk 21, dynamo"
,Osogna,46.316667,8.983333,Bar dal giovann
,Langnau,46.95,7.766667,"Acoustic elite monday, il caffe"
,Zürich,47.366667,8.55,Bass palais & dubsludge present easter special  xtra
,Affoltern,47.283333,8.45,Kids charity event
,Zürich,47.366667,8.55,Radio energy dj mix
,Zürich,47.366667,8.55,Drs radiostudio
,Fribourg,46.8,7.15,Showcase fnac
,Ecublens,46.519235,6.56799,Rolex learning center
,Lausanne,46.533333,6.666667,Tremplin eurockeennes  studio 15 rsr
,Fribourg,46.8,7.15,Le centre fries (universite)
,Neuchatel,47.0,6.966667,Barking reporte a une date ulterieure
,Kloten,47.45,8.583333,Valerio kolar
,Lausanne,46.533333,6.666667,Sidewalk cafe & vinyl club
,Wichtrach,46.85,7.583333,Bar festival
,Wichtrach,46.832578,7.564381,Eishalle sagibach
,Zürich,47.366667,8.55,Fotoshooting
,Zürich,47.366667,8.55,N/a
,Zürich,47.366667,8.55,Downlink
,Basel,45.837429,9.00728,Palapenz
,Montreux,46.433333,6.916667,Ned club music
,Lausanne,46.533333,6.666667,"Le ""31"""
,Lausanne,46.533333,6.666667,Smogfest
,Fribourg,46.8,7.15,Xxme
,Berne,46.952942,7.44034,Grosse halle reitschule bern
,Ittigen,46.974612,7.470644,Club ey5
,Dietikon,47.416667,8.4,One♥love easter festival
,Olten,47.35,7.916667,**postponed** coq dor
,Baden,47.466667,8.3,Kunstguti
,Zürich,47.388844,8.525353,Club indochinelavish birthday
,Zürich,47.366667,8.55,Loop
,Sankt gallen,47.426381,9.373692,Klosterkeller
,Carona,45.957329,8.93572,La cava
,Nyon,46.383333,6.25,La parethense (free gig)
,Montreux,46.433333,6.916667,Paques en musique
,Bern,46.916667,7.466667,Kornhaus bern
,Zürich,47.366667,8.55,Q
,Wetzikon,47.316667,8.783333,Schalltherapie osterparty 2012
,Dietikon,47.416667,8.4,One love easter festival
,Wadenswil,47.233333,8.666667,Paquson festival / theater ticino
,Dietlikon,47.412809,8.619274,Face club
,Zürich,47.366667,8.55,Wydenstrasse 7 festival
,Sankt gallen,47.424841,9.373267,Studio 15
,Montreux,46.433333,6.916667,Casque a musique
,Montreux,46.433333,6.916667,Kiosque a musique
,Haute-nendaz,46.184151,7.29811,Bar edelweis
,Zürich,47.383179,8.539669,Jugendkulturhaus dynamo
,Kloten,47.45,8.583333,Floorcastle
,Ascona,46.15,8.766667,Easter concert
,Lausanne,46.528355,6.623051,Polymanga
,Basel,47.566667,7.6,A squat
,St. gallen,47.426392,9.37371,Palace  w/ a winged victory for the sullen
,Wil,47.466667,9.05,Red lounge
,Geneva,46.2,6.166667,Le contretemps`
,Crans-montana,46.334606,7.478448,Terrasse cry der
,Crans-montana,46.356636,7.50813,Festival  cry der
,Bellinzona,46.19321,9.02449,Bellinzona
,Geneva,46.198392,6.142296,Show case fnac rive
,Bulle,46.616667,7.066667,Troublegum
,Cully,46.488035,6.73063,Next stop
,Montana,46.31182,7.4781,Modernity
,Bern,46.916667,7.466667,"Turnhalle, progr"
,Zürich,47.366667,8.55,Cd release!
,Langnau,46.95,7.766667,Side door festival
,Basel,47.566667,7.6,Borderline club with rinkadink
