ambigous_result,genre,name,no_result,origin
0,,&ME;,1,
0,acoustic pop,Lenka,0,
1,,Willie Graff,0,
0,,Kiiboard Kid,1,
1,,Pierce,0,
0,,Cinema Bizarre,0,
0,fast melodic punk,Phinius Gage,0,
1,,Dinosaurs,0,
1,,"""Walking",0,
0,power blues-rock,GERRY JOE WEISE,0,
0,deep melodic euro house,Jimi Jules,0,
0,stomp and flutter,Peasant,0,
1,,Tom Gäbel,0,
1,,Billy Sheehan,0,
0,alternative hip hop,RAEKWON THE CHEF,0,
0,album rock,Mr. Big,0,
0,minimal tech house,Christian Burkhardt,0,
1,,Benja,0,
1,,Morard,0,
0,,Guyus,0,
0,acid jazz,Kruder & Dorfmeister,0,
1,,Makossa & Megablast,0,
0,minimal tech house,D'Julz,0,
0,,Jacopo Carreras,0,
0,,Poker Flat Recordings,1,
0,,Innocent Rosie,1,
0,belgian rock,Milow,0,
0,electro trash,Ikki,0,
0,,Explosion de caca,1,
0,alternative dance,Au Revoir Simone,0,
0,gothic metal,Tarja,0,
0,black metal,VADER,0,
0,alternative dance,YACHT,0,
0,cantautor,Diego el Cigala,0,
0,deep gothic post-punk,Die! Die! Die!,0,
0,,s.a.f. records,1,
0,alternative rock,Girls,0,
0,balearic,Mock & Toof,0,
0,bass music,Deadbeat,0,
0,,Jr. Walker's Allstar Band,1,
0,minimal tech house,Burnski,0,
0,,Mike Machine,0,
0,deep melodic euro house,Markus Homm,0,
0,,TRIBE KONFUCIOUSKLAN,1,
0,balearic,Toby Tobias,0,
1,,Akay,0,
0,ambient,Fennesz,0,
0,minimal dub,Norman Nodge,0,
0,dark wave,VNV Nation,0,
1,,Fredski,0,
1,,Daryl Hayott,0,
0,grisly death metal,Lay Down Rotten,0,
0,,Dave Clarke (Official),1,
0,deep german indie,Siva.,0,
1,,Silvision,0,
1,,Florence,0,
0,pop,Noisettes,0,
0,chamber pop,Patrick Wolf,0,
0,bow pop,Balmorhea,0,
1,,Riverdance,0,
0,acid house,Luke Vibert,0,
0,,Tracy Gang Pussy,0,
0,big beat,Armand van Helden,0,
1,,Dubnova,0,
0,,Gelivan,1,
0,electro house,Congorock,0,
0,electrofox,We Are Enfant Terrible,0,
0,german punk,A.C.K.,0,
0,,Muhi Tahiri,0,
1,,DJ Scientist,0,
0,deep german indie,Everlaunch,0,
0,,Tim Sweeney,0,
0,alternative dance,Peter Bjorn,0,
0,southern gospel,Bill Gaither,0,
0,,theGathering,1,
1,,John,0,
0,ccm,David Phelps,0,
0,anti-folk,Camera Obscura,0,
0,deep house,Ralf GUM,0,
0,,Ben Moss,0,
1,,Emilie Nana,0,
1,,Wareika,0,
1,,Oculus,0,
0,folk metal,SuidAkrA,0,
0,deep disco house,Lee Curtiss,0,
0,detroit techno,Richie Hawtin,0,
1,,Audino,0,
0,baile funk,Edu K,0,
0,bebop,Keith Jarrett,0,
0,french reggae,Puppetmastaz,0,
0,,Elton John the Red Piano,1,
0,,Cyril Léger,0,
0,,JPLS,0,
0,minimal tech house,Marco Resmann,0,
1,,Mike Wall,0,
0,,Schnauz,1,
0,deep hardstyle,The Machine,0,
1,,UES,0,
1,,Sisio,0,
0,neurofunk,Dizplay,0,
0,deep euro house,Marcus Meinhardt,0,
0,chillwave,Fuck Buttons,0,
0,,JUST JACK >> Mini Doc,1,
1,,Just Jack,0,
0,freak folk,Castanets,0,
0,britpop,Athlete,0,
0,,Chippendales,1,
1,,Landmines,0,
0,,Abi Tapia,0,
0,death metal,Amorphis,0,
0,deep german hip hop,Casper,0,
0,african rock,The Parlotones,0,
0,folk christmas,Tom McRae,0,
0,,SAMUEL HUGUENIN SYMBOLIC QUARTET,0,
0,,Keith Worthy,0,
0,album rock,Scorpions,0,
1,,Ghostown,0,
0,album rock,The Scorpions,0,
0,,AVO Session,1,
0,electro swing,N'relax,0,
0,crossover thrash,Kill Your Idols,0,
1,,FORMAT A'3,0,
0,,KING OF CLIP,1,
0,dark wave,Clan of Xymox,0,
0,schranz,Sven Wittekind,0,
0,,Orquesta Tipica El Afronte,0,
0,,TRIO HUTMAN,1,
0,,BRAZUK,1,
0,alternative pop,Wire,0,
0,minimal tech house,Spencer Parker,0,
0,reggae fusion,Martin Jondo,0,
1,,Kevin Costner,0,
0,deep german pop rock,Xavier Naidoo,0,
0,,SHIFT FESTIVAL 2009,1,
1,,Modern West,0,
0,hardcore,Deez Nuts,0,
0,metal,Tokyo Blade,0,
0,,Gurrumul,0,
0,,Ebony Bones!,0,
0,black metal,Endstille,0,
0,world,Johnny Clegg,0,
0,dark wave,Asp,0,
0,christian metal,The Devil Wears Prada,0,
0,,The Devil Wears Prada (Band),1,
0,dark wave,Mono Inc.,0,
0,acoustic blues,Ruthie Foster,0,
0,,Sophie Delila,0,
0,contemporary jazz,Jack DeJohnette,0,
0,german metal,Primal Fear,0,
0,,Moutique Ensemble,1,
0,ambient,Jon Hassell,0,
0,catstep,Eminence,0,
0,freak folk,Do Make Say Think,0,
0,alternative metal,dredg,0,
1,,CeU,0,
0,drum and bass,Klute,0,
0,beatdown,xAFBx,0,
0,alternative emo,Four Year Strong,0,
0,emo,Alexisonfire,0,
0,,"""Eastpak Antidote Tour""",1,
0,,JOE LOVANO-STEVE COLEMAN,1,
0,abstract hip hop,Busdriver,0,
0,,Eastpak Antidote,1,
0,deep psychobilly,BANANE METALIK,0,
0,afrobeat,Syl Johnson,0,
0,folk metal,Saltatio Mortis,0,
0,,MASTERS OF HARDCORE SWITZERLAND,1,
0,,B.B.K. (Korn Tribute Band),1,
0,,Decalicious,0,
0,,B.B.K. Korn Tribute,1,
1,,DVW,0,
0,alternative metal,Pillar,0,
0,neo metal,Enhancer,0,
0,,ALIVE GOES BOOTY CALL,1,
0,,The Come n'Go,1,
1,,Grand Pianoramax,0,
0,alternative dance,Tensnake,0,
0,oi,Deadline,0,
0,dub,Mad Professor,0,
0,avant-garde jazz,Dave Liebman,0,
0,french reggae,Sebastian Sturm,0,
0,alternative metal,Exilia,0,
0,,PIERRE FAVRE-SAMUEL BLASER DUO,1,
0,neo classical metal,Threshold,0,
0,gothic metal,Serenity,0,
1,,Tao,0,
0,,The Magic of Ireland,1,
0,chaotic hardcore,Poison the Well,0,
1,,Tina Dico,0,
0,adult standards,Tom Jones,0,
0,french pop,Ycare,0,
0,downtempo,The xx,0,
0,,Anton X,0,
0,alternative metal,Bring Me the Horizon,0,
0,dream pop,Trespassers William,0,
0,,Dual II,0,
0,latin jazz,Roberto Fonseca,0,
0,fidget house,Mowgli,0,
0,psychedelic doom,Monkey3,0,
0,alternative dance,Vitalic,0,
1,,King of Pop,0,
0,,Sliimy,0,
0,,Tribute Michael Jackson,1,
0,,Gabby Marchand,0,
0,,A STROM OF LIGHT,1,
0,canterbury scene,Birth Control,0,
0,acoustic blues,Lurrie Bell,0,
0,,DJ LOLI,1,
0,atmospheric post-metal,Minsk,0,
0,minimal tech house,Oleg Poliakov,0,
0,,Dread J,0,
0,,DO YOU SPEAK DJEMBE ?,1,
0,post rock,Codes In The Clouds,0,
0,disco house,Alex Gopher,0,
0,death core,After the Burial,0,
0,harmonica blues,Bob Corritore,0,
0,,Nicolas Masson,0,
0,,FESTIVAL AQUI CUBA 2009,1,
0,,Yokonoe,1,
0,,SIMON SAY-METAMORPHOSIS-DEADALUS,1,
0,big room,Kurd Maverick,0,
1,,Manos,0,
0,deep soul house,Tom Trago,0,
0,big room,Style of Eye,0,
0,country,Kris Kristofferson,0,
0,post rock,Junius,0,
0,minimal tech house,And.Id,0,
0,boy band,Jonas Brothers,0,
0,deep german pop rock,Roger Cicero,0,
0,deep german hip hop,Maxwell,0,
0,alternative dance,The Teenagers,0,
0,death core,Here Comes The Kraken,0,
0,chanson,Roch Voisine,0,
0,avant-garde jazz,Dave Holland,0,
1,,Prima Donna,0,
0,alternative rock,Green Day,0,
0,progressive alternative,Prisma,0,
0,,GALILEO PROG DAYS,1,
0,,FREI-WILD,1,
0,neo soul,Raul Midon,0,
0,folk christmas,Ben Taylor,0,
0,bebop,Terence Blanchard,0,
0,death core,iwrestledabearonce,0,
0,chanson,Lynda Lemay,0,
1,,|Depeche Mode,0,
0,dance rock,Depeche Mode,0,
0,classic swedish pop,The Soundtrack of Our Lives,0,
0,australian dance,Pendulum,0,
0,post rock,Oceansize,0,
1,,Melody,0,
1,,DJ Camilo,0,
0,,RENDEZ-VOUS CHEZ NINO ROTA,1,
0,song poem,Riverside,0,
1,,Cesária Évora,0,
0,,Your Fault,0,
1,,ORIENTAL,0,
0,,FLAMENCO GYPSY FESTIVAL,1,
0,dance pop,Pitbull,0,
0,deep german pop rock,Pur,0,
0,alternative dance,Passion Pit,0,
0,chicago blues,Mark Hummel,0,
0,chanson,Mickey 3D,0,
1,,George Clinton & Parliament Funkadelic,0,
0,portland indie,The Shaky Hands,0,
0,art rock,Grace Jones,0,
0,,"""Ben Hur Live""",1,
0,,FatCat Records,1,
0,,JOHN BOURKE,0,
0,acid house,DJ Sneak,0,
1,,Ben Hur,0,
0,,Weekend Phantom,0,
0,german indie,Bernd Begemann,0,
0,acoustic blues,"David ""Honeyboy"" Edwards",0,
0,,Jools Holland @ avo Session Basel 2008,1,
0,louisiana blues,Bryan Lee,0,
0,atmospheric black metal,Tombs,0,
0,french reggae,Maxxo,0,
0,atmospheric post-metal,Buried Inside,0,
0,dancehall,Groundation,0,
0,,Stoga,0,
1,,LaMeduza,0,
0,belgian rock,Ghinzu,0,
0,bass trip,Voice,0,
1,,Dirt Crew,0,
0,deep minimal techno,Hatzler,0,
0,,Schwarzmeer Kosaken-Chor,1,
0,schlager,Peter Orloff,0,
0,electroclash,Princess Superstar,0,
1,,AUTIST,0,
0,swiss rock,RAMBLING WHEELS,0,
0,,DIWALI 09 FETE DE LA LUMIERE,1,
1,,Hocus Pocus,0,
0,contemporary jazz,Yaron Herman Trio,0,
0,french rock,Mass Hysteria,0,
0,belgian rock,The Subs,0,
0,funk,Mayer Hawthorne,0,
1,,the County,0,
0,,EDITORS-JULIETTE LEWIS,1,
0,candy pop,Sandi Thom,0,
0,,the Red Hot Louisiana Band,0,
0,blues-rock,Dr. Feelgood,0,
0,swamp pop,C.J. Chenier,0,
0,alt-indie rock,The Horrors,0,
0,alternative dance,Grizzly Bear,0,
0,alternative dance,St. Vincent,0,
0,dance-punk,Scanners,0,
0,swiss hip hop,Stiller Has,0,
0,comic,J.B.O.,0,
0,ccm,Delirious?,0,
1,,Juliette Lewis,0,
1,,Tagträumer²,0,
0,alternative country,Jeffrey Foucault,0,
0,art rock,Marianne Faithfull,0,
0,ectofolk,Kris Delmhorst,0,
0,,LEAVE'S EYES,1,
0,folk metal,Leaves' Eyes,0,
0,,LEAVE´S EYES -SIRENIA,1,
1,,A-Live,0,
1,,Howie Dorough,0,
0,,Stimmhorn,0,
0,,Resistance Tour,1,
0,,FRI-ART PRESENTE,1,
0,noise punk,Foot Village,0,
0,,Muse Tour,1,
0,alternative metal,Rammstein,0,
0,chalga,Gabriela,0,
0,argentine rock,Rodrigo,0,
0,alternative dance,The Field,0,
0,pop rock,Skunk Anansie,0,
0,electrofox,Naive New Beaters,0,
0,avant-garde jazz,Carla Bley,0,
0,,The Lost Chords,1,
0,latin metal,Angra,0,
0,experimental rock,Oxbow,0,
0,dark wave,Mesh,0,
0,,Vive La F&ecirc;te,1,
0,,Nick Olivieri,1,
0,,Beat Assailant,0,
1,,MC Fats,0,
0,,DJ Big T,1,
0,,Charlie Winston,0,
0,drum and bass,Doc Scott,0,
0,drum and bass,Makoto,0,
0,big room,Fehrplay,0,
0,electronic,Rinôçérôse,0,
1,,FULL METAL,0,
0,,FOOD FOR YA SOUL,1,
0,,Age Tendre et Têtes de Bois,1,
1,,Amalia,0,
0,aggrotech,Project Pitchfork,0,
1,,Aubrey,0,
1,,Prussia,0,
0,big room,Arno Cost,0,
1,,DJ Spinbad,0,
0,,DOWNTOWN BOOGIE 10 ANS,1,
0,,André Galluzzi,0,
1,,Chris Tietjen,0,
0,minimal tech house,Agaric,0,
1,,Garance,0,
0,,diSoul,0,
1,,Tha Groove Junkeez,0,
0,crossover thrash,Evile,0,
0,deep disco house,Andrea Oliva,0,
0,french reggae,Les Cowboys Fringants,0,
0,finnish metal,Sonata Árctica,0,
0,australian alternative rock,The Living End,0,
0,chamber pop,The Cave Singers,0,
0,,RHYTHM OF THE DANCE,1,
0,black metal,Nile,0,
0,black metal,Grave,0,
0,atmospheric black metal,Ulcerate,0,
0,breakcore,Alec Empire,0,
0,avantgarde metal,Kylesa,0,
0,alternative metal,Clutch,0,
0,doom metal,Karma to Burn,0,
0,atmospheric post-metal,Le Baron Vampire,0,
0,,BABEMBA,1,
0,,TAMBOUR BATTANT FESTIVAL 2009,1,
1,,Mass Prod,0,
0,bass music,Lusine,0,
1,,Joram,0,
0,dark wave,Faith and the Muse,0,
1,,The Very Best,0,
0,,BRASSENS EN AFRIQUE,1,
0,,URBAN AFRICA,1,
1,,Awadi,0,
0,alternative rock,Yo La Tengo,0,
0,,Sasha Funke,1,
0,,Rabenschrey,1,
0,,Yarah Bravo,0,
0,deep minimal techno,Minicoolboyz,0,
0,classic schlager,Peter Kraus,0,
0,oi,The Toy Dolls,0,
0,chamber pop,Vetiver,0,
0,,Green Frog Feet,1,
0,,Tarco,0,
0,ostrock,Regenbogen,0,
0,acid house,Dave Angel,0,
0,electropunk,Supershirt,0,
0,,BATTLE OF METAL,1,
0,,Tony Allen Afrobeat,1,
0,chanson,Indochine,0,
1,,La Mc Malcriado,0,
0,,URBAN GOSPEL CONCERT,1,
0,fado,BEVINDA,0,
0,,BALLET LAMBAYA,1,
0,,Stefan Goldmann,0,
0,german pop,Bela B.,0,
0,deep german hip hop,Azad,0,
0,chamber pop,Laura Gibson,0,
1,,Beat Herren,0,
0,,SPECTACLE DES ATELIERS,1,
1,,Affliction,0,
0,alternative rock,Tortoise,0,
0,,Sarah Blackwood,0,
0,glam metal,House of Lords,0,
0,alternative dance,The Asteroids Galaxy Tour,0,
0,hard rock,Jorn,0,
1,,Émilie Simon,0,
0,alt-indie rock,The Maccabees,0,
0,chamber pop,Efterklang,0,
0,german metal,U.D.O.,0,
0,alternative dance,The Temper Trap,0,
0,australian pop,Evermore,0,
0,freak folk,Scout Niblett,0,
0,,MICHEL BUEHLER,1,
0,,Easy Changes,0,
0,,Ninja Tune,1,
0,,GERARD DARMON,0,
1,,Lhasa,0,
0,,The Johnny Thompson Singers,0,
0,,Gerald Dahan,0,
0,alternative metal,Alice in Chains,0,
0,german techno,Tiefschwarz,0,
0,slow core,The Black Heart Procession,0,
0,,Savio Rego,0,
0,,The Twelves,0,
0,dark electro-industrial,Digital Geist,0,
0,,Jay Phonic,0,
0,chanson,Alain Souchon,0,
0,,TROCK'TOUR 09,1,
0,,Ben Larsen,0,
0,deep groove house,Riton,0,
0,hardcore hip hop,7L & Esoteric,0,
0,deep melodic hard rock,Sideburn,0,
0,chanson,Sanseverino,0,
0,francoton,OrelSan,0,
0,freakbeat,The Moon,0,
0,dancehall,Julian Marley,0,
0,,AZIZA MUSTAFA ZADEH TRIO,1,
0,neo-psychedelic,Sleepy Sun,0,
0,gypsy jazz,Latcho Drom,0,
0,dark wave,The Nightspirit,0,
1,,Tosch,0,
0,,Slaraffenland,0,
0,reggaeton flow,Blaze,0,
1,,DJ Wild,0,
0,deep house,DJ Gregory,0,
0,austropop,Udo Jürgens,0,
0,,Misery Speaks,0,
0,underground rap,Celph Titled,0,
0,alternative hip hop,Apathy,0,
0,,Udo J&uuml;rgens,1,
0,black metal,Satyricon,0,
0,indie folk,Port O'Brien,0,
0,new age,Gregorian,0,
0,blues-rock,Blackberry Smoke,0,
0,acoustic pop,Ari Hest,0,
0,acid jazz,Wax Tailor,0,
0,,Joe D'Urso,0,
1,,Stone Caravan,0,
0,,Light of Day Benefizkonzert für Parkinson,1,
0,album rock,UFO,0,
0,,Weihnachten mit Michael Hirte,1,
0,,Suburban Home,1,
0,italian pop,Eros Ramazzotti,0,
0,canadian pop,Melanie Fiona,0,
0,,Michael Amott,1,
0,,SHOW ELVIS PRESLEY,1,
0,french reggae,Sergent Garcia,0,
0,,Allen Rich,0,
0,glam metal,Gotthard,0,
1,,Felipe Valenzuela,0,
0,,TRIO ANIMAE,1,
0,contemporary jazz,Mark Guiliana,0,
0,glam metal,Kip Winger,0,
0,,SOUND OF ROOTS,1,
0,deep tech house,Okain,0,
0,jump up,Drumsound,0,
0,electropunk,Pitchtuner,0,
0,,Marco Capone,1,
1,,Liefko,0,
0,,DJ Jee,1,
0,,Tobias Freund,0,
0,reggae fusion,DELLÉ,0,
0,deep soul house,The Clover,0,
0,turntablism,Chali 2na,0,
0,,Gian-Andrea Costa,1,
0,crunk,Ying Yang Twins,0,
0,,DJ MISSY JAY,1,
0,death core,Bury Tomorrow,0,
0,melodic metalcore,Blessthefall,0,
0,,VOICEsVOICEs,0,
0,dance pop,BigBang,0,
0,,BIG BANG CONGRESS CENTER BASEL,1,
0,garage pop,Fuzz,0,
0,electro trash,Tom Deluxx,0,
0,destroy techno,Strip Steve,0,
0,christian metal,Shout,0,
0,alternative dance,Trentemøller,0,
0,,BUCIVINA CLUB ORKESTRA,1,
0,trash rock,The Satelliters,0,
0,celtic christmas,Moya Brennan,0,
0,,Ned O`Neal,1,
0,,Dia-Vortrag,1,
0,alternative emo,Dead to Me,0,
0,,Mick Pointer´S Marillion,1,
0,album rock,Ace Frehley,0,
0,aggrotech,The Crüxshadows,0,
0,aggrotech,Ayria,0,
0,,Mick Pointer,1,
1,,Destine,0,
0,jazz metal,Pain of Salvation,0,
0,british alternative rock,The Blackout,0,
1,,Devious,0,
0,ambient,Clark,0,
0,,CLAUDE RUGO,1,
1,,Amigos,0,
0,black metal,Goatwhore,0,
0,black thrash,Skeletonwitch,0,
0,black thrash,Toxic Holocaust,0,
0,acoustic pop,Regina Spektor,0,
0,acoustic pop,Jenny Owen Youngs,0,
0,acid jazz,DJ Vadim,0,
0,alternative rock,Deerhoof,0,
0,,AFRICA UMOJA,0,
0,,Songbird Festival Davos,1,
0,,Schibä  Unplugged,1,
0,alternative metal,Entombed,0,
1,,JD Twitch,0,
0,,Edgar Jack,0,
0,bachata,Optimo,0,
0,destroy techno,Douster,0,
0,chanson,Les Ogres de Barback,0,
0,alternative hip hop,Guilty Simpson,0,
0,azonto,Mr. Vegas,0,
0,chanson,Yodelice,0,
1,,Kadebostan,0,
1,,Laolu,0,
0,,Blooming Soul,1,
0,,James Delleck,0,
1,,Camen,0,
0,,Brandy Butler,0,
0,deep discofox,Ivo,0,
1,,Jael,0,
0,,Cassie Bernstein,1,
0,,Gus Mac Gregor,1,
1,,Moira,0,
0,,Lina Button,0,
1,,Aguado,0,
0,smooth jazz,Steve Cole,0,
1,,D.Diggler,0,
0,,"LAIDBACK LUKE ""SUPER YOU",1,
0,dance pop,En Vogue,0,
0,alternative hip hop,Akrobatik,0,
1,,"ME""",0,
0,,JOSEF OF THE,0,
0,,LES TOUFFES KRETIENNES,0,
0,death core,BETRAYING THE MARTYRS,0,
0,soul christmas,Switch,0,
1,,WILDLIFE!,0,
0,,BAL DES LETTRES,1,
0,electro house,Crookers,0,
0,,Wood Step,1,
1,,Nuel,0,
0,,Jones N'Djemeia,1,
0,,Francesca Lago,0,
1,,Luk von Bergen,0,
0,,Micha Sportelli,0,
0,,Nils Althaus,0,
0,,Huazee,1,
0,,Joe Beggar,1,
0,,Hureca,1,
0,folk metal,Subway to Sally,0,
1,,Gäste,0,
0,medieval rock,Letzte Instanz,0,
0,italian metal,Dunwich,0,
0,,DECKSTAR,0,
0,,Cristian Tamborrini,0,
0,,The Bowmans,0,
0,,Fabio Tamborrini,1,
0,ambeat,Pase Rock,0,
0,minimal tech house,Nico Purman,0,
0,,Technoboot,1,
0,,Nahoma,1,
0,disco,Jocelyn Brown,0,
0,bachata,Xtreme,0,
0,,GIUSEPPE VERDI GALA,1,
0,death metal,Dark Tranquillity,0,
0,swiss rock,Lovebugs,0,
0,,DARKNESS OVER X-MAS TOUR,1,
0,folk metal,Swashbuckle,0,
0,,CKING NEW YEAR,1,
0,,SILVESTER EXTRAVAGANZA,1,
1,,The Prophecy,0,
0,,IBIZA F,1,
0,,KINGSIZE SILVESTER WINTERTHUR,1,
0,,BIG BANG RHYPARK,1,
0,,Big Bang 2009,1,
0,,BIG BANG ST JACOBSHALLE,1,
0,,BIG BANG 2009 KOMBITICKETS,1,
0,,THE GLAM SLAM SILVESTER JAM,1,
1,,Eleminal,0,
0,,KINGSIZE SILVESTER BERN,1,
1,,Noze,0,
1,,Jools,0,
1,,DJ Kaos,0,
0,alternative metal,Ektomorf,0,
0,,Emergenti Italiani,1,
1,,Carrier,0,
0,children's music,Ernie,0,
0,,J_Sanders,1,
0,deep euro house,Jake the Rapper,0,
0,french indie pop,IZIA,0,
0,alternative dance,Hot Chip,0,
0,,Joe Goddard,0,
0,rock steady,Doreen Shaffer,0,
0,blues-rock,Chris Duarte Group,0,
0,,Izia 1èRe Partie,1,
0,drum and bass,S.P.Y,0,
0,melodic hard rock,Fair Warning,0,
0,,Mia Kaltes,1,
0,country,Don Williams,0,
1,,Mike Peters,0,
1,,yAn!,0,
0,deep soul house,Delano Smith,0,
1,,BVoice,0,
0,indie folk,Bobby Long,0,
1,,Findling,0,
1,,Nunez,0,
0,,Live From Buena Vista,1,
1,,DMC,0,
0,latin alternative,Che Sudaka,0,
0,,Philipp Aregger,1,
0,swiss rock,Filewile,0,
0,dutch hip hop,Manu,0,
0,,photo 09,1,
0,,Der Zoo,1,
0,brutal deathcore,A Thousand Years Slavery,0,
0,destroy techno,Harvard Bass,0,
0,bass trap,Kill The Noise,0,
0,deep euro house,Fritz Kalkbrenner,0,
0,deep german hip hop,Bass Sultan Hengzt,0,
0,cyber metal,Clawerfield,0,
0,happy hardcore,Darrien,0,
0,,LOZANE'S BURNING X,1,
0,,FLORENT VINTRINGNER,1,
0,electro jazz,Scott Grooves,0,
0,chanson,Lara Fabian,0,
0,big beat,Ian Brown,0,
0,german indie,Element of Crime,0,
0,avant-garde jazz,Rudresh Mahanthappa,0,
0,alternative metal,Nickelback,0,
0,christian christmas,Stryper,0,
0,,SAÏKO VS LOVESONG,1,
1,,The Harlem Gospel Singers,0,
0,finnish metal,Stratovarius,0,
0,black metal,Kataklysm,0,
0,neo soul,Nneka,0,
1,,a.P.A.t.T,0,
0,,Die Himmel rühmen,1,
0,ethereal wave,Corvus Corax,0,
0,nwobhm,Excalibur,0,
0,crossover thrash,Suicidal Angels,0,
0,,DJ Orgasmic,1,
0,destroy techno,Teki Latex,0,
0,destroy techno,Sound Pellegrino Thermal Team,0,
1,,Tafta,0,
0,alt-indie rock,Band of Skulls,0,
0,schlager,Heino,0,
0,ballroom,Franz Lambert,0,
1,,D-andy & T-rony,0,
0,,Se-te-ve,1,
0,,Skail Master M,0,
0,,Dave Ellesmere,0,
0,,dAtapunk,1,
1,,Kiko,0,
1,,Yaya,0,
0,,CHOR UND GITARRIST,1,
1,,Luki,0,
0,,Le Citadin,1,
0,,GUGGE MEETING,1,
0,,ABBA The Show,1,
0,,Oliver Hafenbauer,1,
0,big room,An21,0,
0,adult standards,Michael Bolton,0,
1,,PURA FE',0,
0,bass music,Mumdance,0,
0,minimal dub,Fiedel,0,
0,detroit techno,Vince Watson,0,
0,canadian metal,3 Inches of Blood,0,
0,alt-indie rock,Twin Atlantic,0,
1,,ROCCOBELLY,0,
0,brutal death metal,The Faceless,0,
0,,"""Bonecrusher Festival""",1,
0,gothic symphonic metal,Regardless of Me,0,
0,,HIP HOP JUNKIES,1,
1,,Amir John Haddad,0,
0,album rock,Europe,0,
0,doom metal,Om,0,
0,dance pop,Alexandra Burke,0,
0,bebop,Ron Carter,0,
0,drone,Lichens,0,
0,children's christmas,Herman van Veen,0,
0,french indie pop,Stuck in the Sound,0,
0,deep melodic hard rock,Crank County Daredevils,0,
0,popgaze,Ecstatic Sunshine,0,
1,,Liz Green,0,
0,pop rock,Mike Doughty,0,
1,,Blues Caravan,0,
0,chamber pop,Fanfarlo,0,
0,,NOTRE ETAT DANS LE MONDE,1,
0,french indie pop,LAS AVES,0,
0,,Benjamin Roeder,1,
0,deep minimal techno,Federico Milani,0,
0,drum and bass,John B,0,
0,crossover thrash,Warbringer,0,
0,deep melodic hard rock,The Four Horsemen,0,
0,edm,D. Ramirez,0,
0,euroska,RedSka,0,
1,,The Mole,0,
0,,SOZI BRAIN,1,
0,gothic alternative,69 Chambers,0,
0,,ANDRE MANOUKIAN,0,
0,electroclash,Soldout,0,
0,medieval,Van Langen,0,
0,gothic metal,The 69 Eyes,0,
0,azontobeats,La Fouine,0,
0,,Noromal,0,
0,doom metal,Fu Manchu,0,
0,alternative country,Lyle Lovett,0,
0,cantautor,Depedro,0,
0,alternative country,John Hiatt,0,
0,jazz christmas,Nicki Parrott,0,
0,hard glam,Dirty Passion,0,
0,dutch pop,Racoon,0,
0,vocal jazz,Rebekka Bakken,0,
1,,Oy,0,
0,alternative dance,Air,0,
0,alternative dance,Good Shoes,0,
0,acoustic pop,Josh Ritter,0,
0,folk-pop,The Swell Season,0,
0,destroy techno,MikIX The Cat,0,
1,,DJ ,0,
0,,Trip In,0,
0,acid jazz,Alice Russell,0,
0,french indie pop,Piers Faccini,0,
1,,Justin Drake,0,
0,swiss rock,The Sad Riders,0,
0,french reggae,Féfé,0,
0,cabaret,Jacques Dutronc,0,
0,ethereal wave,Estampie,0,
1,,Miss Brown,0,
0,,CS/SC CHRIS SLADE STEEL CIRCLE,1,
0,abstract beats,Fulgeance,0,
0,indie jazz,DÉbruit,0,
0,abstract hip hop,Sole,0,
0,,Terry Vietheer,0,
1,,Florian Schirmacher,0,
1,,NGOC,0,
0,deep soul house,Marcello Napoletano,0,
1,,Jeff Albert,0,
0,,Manuel Carranco,0,
0,rockabilly,The Baseballs,0,
0,aggrotech,Grendel,0,
0,filter house,Treasure Fingers,0,
0,aggrotech,Assemblage 23,0,
0,,Wang Li,0,
0,chinese indie rock,The K,0,
0,,TRIBUTE NIGHT TO DEPECHE MODE,1,
0,,Doppelt Gemoppelt,0,
0,,JUSTE DEBOUT SUISSE 2010,1,
0,alternative rock,Stereophonics,0,
0,death core,All Shall Perish,0,
0,,Jamey Jasta,0,
0,alternative metal,Hatebreed,0,
0,,Jochen Distelmeyer,1,
0,progressive metal,Bigelf,0,
0,alternative rock,Cymbals Eat Guitars,0,
0,black metal,Hypocrisy,0,
1,,Yakari,0,
0,minimal tech house,Levon Vincent,0,
1,,Benjamin Fehr,0,
0,,Technoboot!,1,
1,,Turntablerocker,0,
0,brostep,Foreign Beggars,0,
0,deep euro house,Marc DePulse,0,
0,,TRISTE SIRE,0,
1,,Kruger,0,
0,ska,Cherry Poppin' Daddies,0,
0,,Ska Einsatz Kommando,1,
0,deep euro house,Andreas Henneberg,0,
1,,Polo Hofer,0,
1,,Beat Torrent,0,
0,deep indie pop,The Berndt,0,
0,celtic,Faun,0,
0,bass music,Kode9,0,
1,,Ventura,0,
0,disco house,ATFC,0,
0,,Simon Dunmore,0,
0,alternative r&b,Marques Houston,0,
0,electro house,Mustard Pimp,0,
0,fallen angel,Elferya,0,
0,,RIMK DU 113,0,
0,chanson,Marc Lavoine,0,
0,electronic,Infected Mushroom,0,
0,,Free Joel,0,
0,deep tech house,Chembass,0,
0,minimal tech house,Shlomi Aber,0,
0,,Late Invitation,0,
0,,"QUENTIN MOSIMANN ""EXHIBITION TOUR""",1,
1,,郎朗,0,
0,,Matthew Stevens,0,
0,german show tunes,Phantom der Oper,0,
0,pixie,All Time Low,0,
1,,PorCus,0,
0,,"ULVER ""NOR""",1,
0,,The Black Box Revelation,1,
0,,Cosmic Bastards,1,
1,,Olafson,0,
