Adress,City,Latitude,Longitude,Venue
,Winterthur,47.5,8.75,Schwimmbad wa¼lflingen
,Bellinzona,46.2,9.016667,Vacca in concert  reggae & dancehall party with ti sound
,Lausanne,46.533333,6.666667,Place st maur
,St-gall,47.426484,9.376052,Stgallen openair
,Sankt gallen,47.426381,9.373692,Openair stgallen
,Sankt gallen,47.466667,9.4,Openair stgallen latino bar
,Neuchâtel,46.99034,6.93112,Apollo 1
,Vuisternens-en-ogoz,46.7077,7.05299,Festival du gibloux
,Neuchâtel,46.99034,6.93112,Tha©a¢tre du passage 1
,Neuchâtel,46.99034,6.93112,Apollo 3
,Montreux,46.439495,6.904878,Miles davis hall
,Sierre,46.3,7.533333,Lac de ga©ronde
,Zollikofen,46.998629,7.461062,Qns garage
,Le locle,47.056301,6.746851,Promo du locle
,Sierre,46.3,7.533333,Festival au bord de l eau
,Bern,46.947922,7.444609,Tanzkarussell
,Lostallo,46.3,9.2,Digital  waves
,Luzern,47.049541,8.30437,Club gig
,Basel,47.566667,7.6,Summerblues festival
,Zell,47.139807,7.923021,Open quer
,Unterstrass-zh,47.391446,8.53877,Sportplatz steinkluppe
,Oberlunkhofen,47.313357,8.391909,Bauernhof
,Maroggia,45.933225,8.972265,Street mentality festival
,Lausanne,46.533333,6.666667,Kadock
,Geneva,46.2,6.166667,Alfreds juke joint
,Geneva,46.2,6.166667,Festisac
,Grand-saconnex,46.233333,6.133333,Salle communale des delices
,Lausanne,46.522109,6.629238,Le loft club
,Neuchatel,47.0,6.966667,La case a chocs (live)
,Dotzigen,47.120097,7.342142,Bandfest
,Winterthur,47.5,8.75,Monoloc reaktor
,Widen,47.367168,8.36167,Sporthalle widen
,Zürich,47.38586,8.54701,Stolze open air
,Emmen,47.083333,8.3,Milchhof
,Rorschach,47.477928,9.49519,Fhs campus
,Azmoos,47.080311,9.4767,Rock im zelt
,Vionnaz,46.3,6.9,Fete au village
,Neuchâtel,46.99034,6.93112,Port de neucha¢tel
,Lancy,46.178222,6.127893,Stade de geneve
,Geneva,46.2,6.166667,Stade / 1ere partie de johnny hallyday
,Aubonne,46.493534,6.392195,Centre culturel du chene
,Neuchatel,47.0,6.966667,Festineuch / tba
,Geneva,46.2,6.166667,Johnny hallyday
,Geneva,46.2,6.166667,Code club
,Biel / bienne,47.133678,7.244882,Kino theater palace
,Lyssach,47.075618,7.572682,"Diskoteka ""palma"""
,Berne,46.952892,7.423496,Eventfabrik ag
,Berne,46.957067,7.46696,Cba bern expo
,Le peuchapatte,47.21188,7.00492,Au carrefour
,Biel/bienne,47.133207,7.242602,Hotel elite
,Biel/bienne,47.140888,7.247257,Literaturcafe/cafe litteraire
,Bern,46.916667,7.466667,Lyssach
,Zürich,47.366667,8.55,Pfingstweide / liem only
,Rumlang,47.45,8.533333,Wg eichhof party
,Kriens,47.033333,8.283333,Imperio luzern
,Münchenstein,47.530911,7.614656,Park im grunen „grun 80“
,Zürich,47.366667,8.55,Stolzeopenair
,Neftenbach,47.533333,8.666667,Chraen open air
,Basel,47.54874,7.58768,Bkjn vs partyraiser
,Pfaffikon,47.366667,8.783333,Lake side open air hafenanlage
,Tagerwilen,47.65,9.116667,Open air krach am bach
,Basel,47.566667,7.6,Kleinhuniger pub
,Basel,47.566667,7.6,Bkjn
,Baden,47.466667,8.3,Magnet club
,Zürich,47.366667,8.55,Plaza kosmos ag
,Muri,47.274239,8.34098,Musig im ochshen
,Basel,47.565697,7.595544,Rest zum goldenen fass
,Chur,46.85,9.5,Toms beerbox
,Lucerne,47.083333,8.266667,Konzerhouse
,Nyon,46.383333,6.25,Port de crans
,Pully,46.516667,6.65,Festival de pully
,Lausanne,46.533333,6.666667,Les docks / anthrax
,Pully,46.512888,6.659932,Salle arnoldreymond
,Sion,46.233333,7.35,Diams club / mandarine club
,Bern,46.916667,7.466667,Dachstadt
,Willisau stadt,47.12014,7.98569,Trachtendorf bei festhalle
,Zürich,47.366667,8.55,"At jazzbaragge saisonabschluss, mehrspur"
,Sonvilier,47.133333,6.95,Toxoplasmose vi
,Berne,46.949279,7.457039,Nydeggkirche
,Luzern,47.041152,8.32138,Swisslifearena
,Pratteln,47.516667,7.683333,Metalfest open air tour 2012
,Zürich,47.37706,8.53955,Evangelisch
,Zürich,47.388656,8.518668,Moods zuerich
,Lausanne,46.52213,6.62892,Metropop festival
,Geneva,46.2,6.166667,Undertown  meyrin
,Monthey,46.25,6.95,Petit theatre de la vieze
,Geneva,46.2,6.166667,Contretemps (plainpalais)
,Geneva,46.2,6.166667,La maison de quartier de chenebourg (22h)
,Saint-imier,47.161909,7.010532,Toxoplasmose festival
,Sonvilier,47.133333,6.95,Chateau derguel
,Le locle,47.066667,6.75,Tremplin rock altitude 2012
,La chaux-de-fonds,47.113172,6.845891,"Bikini test w/ kesskhtak, colossus fall, six months of sun"
,Zürich,47.388978,8.530017,Tanzhaus
,Zürich,47.366667,8.55,United styles europe
,Winterthur,47.51622,8.72033,Reaktor 20
,Courgenay,47.4,7.116667,Grottes stnicolas
,Bellinzona,46.2,9.016667,Scuole medie 2
,Bellinzona,46.2,9.016667,Piazza del sole
,Lausanne,46.519595,6.632335,Showcase  sala patinoire de malley
,Bern,46.916667,7.466667,Niederried bei kalnach
,Kallnach,47.019154,7.23543,Grien
,Sonvilier,47.133333,6.95,Toxoplasmose festival  chateau derguel w/welington irish black warrior luciens dubuis trio  burne  intercoastal
,Savagnier,47.05048,6.95644,Lost chalet
,Zürich,47.366667,8.55,Josefstrasse
,Zürich,47.366667,8.55,Tearfound
,Basel,47.557421,7.592573,Club borderline ch
,Zürich,47.390984,8.50771,Banana
,Brugg,47.483333,8.2,Erlenfest
,Rothrist,47.3,7.9,Dorffest rothrist
,Basel,47.566667,7.6,Imagine klosterhof buhne
,Bubendorf,47.45,7.733333,Mondsucht
,Laufen,47.416667,7.5,Alts schlachthuus
,Bubendorf,47.45,7.733333,Mondsucht open air
,Frauenfeld,47.55,8.9,Magic lounge hollywood
,Zürich,47.366667,8.55,Fidelio 2 and rundfunk party
,Chur,46.85,9.5,Club delicious
,Geneva,46.2,6.166667,Vernets
,Basel,47.566667,7.6,Scopekunstmesse (garage)
,Zürich,47.366667,8.55,Eulachalle winterthur
,Lausanne,46.533333,6.666667,Rouge city / showcase yvan peacemaker
,Baden,47.474953,8.306403,Unterer bahnhofplatz
,Bôle,46.967331,6.841508,Parabole
,Bern,46.916667,7.466667,Dachstock w/ extra action marching band
,Baden,47.473032,8.308619,Saal roter turm
,Zürich,47.387001,8.52111,Turbinenplatz
,Basel,47.54874,7.58768,Schlosserei
,Baden,47.466667,8.3,Triebguet frischluft bar
,St. gallen,47.426392,9.37371,Der partyladen
,Nyon,46.382359,6.23908,"Scene nyoncore w/ promethee, blown and more"
,Neuchâtel,46.99034,6.93112,King du lac
,Montreux,46.433333,6.916667,Conservatoire de musique/ecole de jazz montreuxveveyriviera
,Nyon,46.382359,6.23908,Fete de la musique  scene nyoncore
,Nyon,46.383333,6.25,Nyoncore festival
,Nyon,46.38371,6.24432,Fete de la musique de nyon
,Sainte-croix,46.816667,6.5,Latelier
,Estavayer-le-lac,46.85,6.85,Estarock
,Geneva,46.2,6.166667,Festfoot 2012
,Neuchatel,47.0,6.966667,Paradox club
,Lausanne,46.533333,6.666667,Viny club
,Aarberg,47.05,7.283333,Aarbargfescht
,Heimiswil,47.05,7.65,Benefiz 4 kids
,Saanen,46.483333,7.25,Jam pub
,Malleray,47.233333,7.266667,Cabane de la verte joux
,Staffelbach,47.266667,8.05,Das zeichen des zwilings
,Baden,47.474953,8.306403,Im graben
,Wettingen,47.4662,8.330578,Figurentheater wettingen
,Baden,47.474953,8.306403,Tunnelgarage
,Baden,47.472733,8.310086,Claquekeller
,Willisau,47.118473,8.005238,Zelt brack logistikzentrum
,Wil,47.466667,9.05,Cirque royal  rock am weier
,Zürich,47.366667,8.55,Farb fabrik
,Glarus,47.033333,9.066667,City challer
,Ehrendingen,47.5,8.333333,Festival des arcs
,Volken,47.574061,8.625007,Rock im tal festival
,Zürich,47.366667,8.55,Mehrspur musikclub
,Dubendorf,47.4,8.616667,Club p1
,Mörschwil,47.454223,9.422705,Gymnasium untere waid
,Manno,46.033333,8.9,Stabile suglio c/o banca ubs
,Lugano,46.005974,8.963616,Lido di lugano
,Interlaken,46.683333,7.85,Flugplatz 3800
,Interlaken,46.685482,7.855902,Interlaken flugplatz
,Bellinzona,46.2,9.016667,Espo centro
,Dudingen,46.85,7.2,Bad donn
,Bern,46.948103,7.45195,Ono bern
,Bern,46.916667,7.466667,"Petrus kirche, brunnadernstr 40"
,Zürich,47.366667,8.55,Attika magazine
,Yverdon-les-bains,46.783333,6.65,Place pestalozzi
,Lausanne,46.533333,6.666667,Kings size
,Freiburg,46.8,7.15,Fete de la musique (rue de romont/20h)
,Bulle,46.616667,7.066667,Fete de la musique de bulle
,Wohlen,47.350537,8.27807,Soundarenagelande
,Wohlen,47.366667,8.283333,"Touch in the air festival /w pitbull, steve aoki, hardwell"
,Brissago,46.118252,8.71082,Lungolago
,Bourg-en-lavaux,46.491456,6.718648,Cully classique
,Monthey,46.25,6.95,Place centrale
,Geneva,46.2,6.166667,Fan zone des vernets  euro 2012
,Vevey,46.45,6.85,Festival rock and wind
,Geneva,46.2,6.166667,Scene ptr
,Corbeyrier,46.35,6.966667,Celtic festival
,Athenaz,46.154541,6.00692,Fdlm
,Geneva,46.2,6.166667,Scene ptr  fete de la musique
,Geneva,46.209552,6.145046,Grottes
,Bernex,46.183333,6.083333,Festival metissages
,Monthey,46.25,6.95,Place de lhotel de ville
,Wohlen,47.366667,8.283333,Festival touch the air
,Basel,47.566667,7.6,Sommercasiono
,Basel,47.548721,7.58769,Parkli jam
,Hergiswil,46.983139,8.31121,Lakeside
,Bad ragaz,47.0,9.5,Quellrock open air
,Trogen,47.4,9.466667,Rab bar
,Porrentruy,47.416667,7.083333,La galerie sauvage
,Solduno,46.172771,8.80094,Snack bar
,Monthey,46.25,6.95,Scene tubingen
,Les bioux,46.615349,6.25995,Rock am wind festival
,Geneva,46.2,6.166667,Fete de la musique parc des bastions (scene ptr)
,Geneva,46.2,6.166667,Place des grottes
,Payerne,46.816667,6.933333,Red pigs festival (ch)
,Gland,46.422415,6.26142,Fete de la musique de gland
,Geneva,46.2,6.166667,Fete de la musique  scene ptr
,Geneva,46.2,6.166667,Les grottes
,Geneva,46.2,6.166667,Fete de la musique (carouge)
,Geneva,46.21331,6.13922,Parc des cropettes
,Neuchatel,46.990215,6.930585,Fete de la musique (petite scene/23h)
,Renan,47.116667,6.916667,Ask
,Herzogenbuchsee,47.183333,7.7,Earthquake openair
,Herzogenbuchsee,47.183333,7.7,Earthquake festival
,Nidau,47.126739,7.240261,Kirche nidau
,Wohlen,47.366667,8.283333,Tour the air festival
,Basel,47.566667,7.6,Earshakerdays
,Zürich,47.366667,8.55,Rietberg museum vortrag saal
,Basel,47.566667,7.6,Earshaker day
,Basel,47.566667,7.6,Earthshaker
,Basel,47.566667,7.6,Earshaker days
,Basel,47.566667,7.6,St johannspark
,Basel,47.566667,7.6,St jakobsshalle
,Basel,47.566667,7.6,Ear shaker days
,Basel,47.54874,7.58768,Earshaker festival
,Basel,47.557421,7.592573,Earshakerdays festival
,Reinach,47.266667,8.183333,Jazz in rynach
,Sursee,47.166667,8.1,Altstadtfest
,Zürich,47.384926,8.520928,Hub zurich
,Zürich,47.38739,8.48542,Hotel spirgarten
,Sissach,47.46759,7.81276,Areal buess weinbau&weinhandel ag
,Bulach,47.516667,8.533333,Club ug bulach
,Hergiswil,46.98689,8.31238,Lakeside festival
,Bad ragaz,47.0,9.5,Quellrock festival
,Arbon,47.516667,9.433333,Anexestadio municipal antonio dominguez
,Hergiswil,46.983333,8.316667,Lakesidefestival
,Geneva,46.2,6.166667,"Scene cropettes etang, parc des cropettes"
,Geneva,46.2,6.166667,Scene des grottes
,Geneva,46.2,6.166667,Fete de la musique  parc des cropettes
,Geneva,46.2,6.166667,Bastions reformateurs
,Spiez,46.689254,7.687136,Schlosskirche spiez
,Geneva,46.2,6.166667,Festifoot
,Lugano,46.0,8.966667,Aspettando estival
,Neuhausen am rheinfall,47.678779,8.61154,Rheinfallfestivalzelt
,Weiningen,47.409902,8.417254,Tagungs
,Geneva,46.2,6.166667,Point bar the club
,Ascona,46.15,8.766667,Jazz ascona time tba
,Geneva,46.2,6.166667,Mandarin oriental
,Fribourg,46.808956,7.15627,Lenceinte du belluard
,Emmenmatt,46.946468,7.71201,Woodrock openaier
,Zürich,47.366667,8.55,Burning mountain 2012
,Winterthur,47.5001,8.732922,Obertor innenhof
,Bünzen,47.327641,8.31489,Woodrock festival
,Emmenmatt,46.95,7.75,Woodrock openair
,St. gallen,47.426392,9.37371,Chesterfield lounge at openair stgallen
,Solothurn,47.233333,7.516667,Sundance  motion! | david guetta & tiesto
,Schelten,47.333333,7.55,Scheltenpass be
,Sierre,46.3,7.533333,Weekend au bord de ‘eau
,Sion,46.233333,7.35,Electrozile festival
,Bern,46.916667,7.466667,Club rossli
,Oschwand,47.140751,7.71283,"Rest sonne ""wa¤ck"""
,Niedergerlafingen,47.16769,7.57596,Kirche lohn
,Basel,47.566667,7.6,Dachgeschoss
,Gunzgen,47.316667,7.816667,Allmend gunzgen
,Olten,47.352119,7.904029,Motion open air
,Kusnacht,47.31889,8.58014,Sommerfest
,Gunzgen,47.316667,7.816667,Motion openair
,Gunzgen,47.316667,7.816667,Motion festival
,Rapperswill,47.224319,8.818667,Rapperswill blues & jazz con the red wine serenaders
,Gunzgen,47.307483,7.84108,Motion open air festival
,Rheinfelden,47.555105,7.786975,B15 dienstleistungszentrum
,Wetzikon,47.316667,8.783333,Dipiu bar
,Sarmenstorf,47.316667,8.25,Jugendfest
,Zürich,47.366667,8.55,Radio 24 (knox)
,St. gallen,47.42638,9.37369,Open air stgallen
,St. gallen,47.424563,9.374896,St gallen open air
,Ascona,46.15,8.766667,Portoronco beach club
,Ascona,46.153774,8.76899,Jazz club torre
,Lausanne,46.533333,6.666667,Sortie du maxi single | ali boma ye
,Geneva,46.2,6.166667,Uniparty ge
,Montreux,46.431698,6.910445,Trains
,Lausanne,46.533333,6.666667,Festival transat
,Fribourg,46.8,7.15,Delta force open air
,Martigny,46.1,7.083333,Festival des 5 continents
,Yverdon-les-bains,46.783333,6.65,Ykm live show
,Bourg-saint-pierre,45.950143,7.207961,1000 ans clocher
,Chexbres,46.481137,6.780352,Cour d’ouer
,Bern,46.916667,7.466667,Headbangersball summer festival
,Bienne,47.13667,7.2468,Braderie
,Bern,46.916667,7.466667,"""headbangersball summer festival"""
,Grenchen,47.183333,7.383333,Festivalgelande austrasse
,Grenchen,47.183333,7.383333,Headbangers ball summer festival
,Bern,46.916667,7.466667,Anyone can play guitar
,Bern,46.916667,7.466667,Gunzgen
,Walenstadt,47.12462,9.313135,Movero
,Basel,47.566667,7.6,Ehalle (closing :(
,Luzern,47.083333,8.266667,Jesuitenplatz
,Zürich,47.366667,8.55,Josefwiese
,Winterthur,47.49853,8.73299,Albanifest winterthur
,Luzern,47.083333,8.266667,Stampfaholic part i
,Ittingen,47.6,8.883333,Kartause
,Rapperswill,47.224319,8.818667,Rapperswill blues festival
,Oberlunkhofen,47.3,8.383333,Openeye
,Basel,47.566667,7.6,Byoga
,Mullheim,47.6,9.0,Under the bridge 2012
,Basel,47.566667,7.6,Hill chill festiva
,Gunzgen,47.316667,7.816667,Motion! festival
,Rumlang,47.45,8.533333,Rumlang
,Basel,47.566667,7.6,Club x
,Zürich,47.366667,8.55,Red carbet boat
,Wohlen,47.366667,8.283333,Welcome to rio de janeiro schaumparty  night2night music  dj jamal
,Horgen,47.266667,8.583333,Self destruction 2
,Winterthur,47.5,8.75,Zahara bar
,Basel,47.566667,7.6,Bloc party
,Oberlunkhofen,47.3,8.383333,Open eye festival
,Chur,46.85,9.5,Arcas rock
,Marmels,46.518829,9.62652,Route de pompaples
,Lugano,46.002972,8.9513,Long lake festival
,Basel,47.558984,7.595303,Autoramas in basel
,Carona,45.957329,8.93571,Monys bday
,Lugano,46.0,8.966667,Pulp houseboat
,Geneva,46.2,6.166667,Eauxvives
,Geneva,46.2,6.166667,Geneva lake
,Geneva,46.2,6.166667,Love boat party
,Neuchâtel,46.99034,6.93112,Festi’neuch
,Neuchâtel,46.99034,6.93112,Festival neuch
,Bullet,46.816667,6.566667,Rock o vaches festival
,Puplinge,46.2,6.233333,Festival les 4 vents
,Carouge,46.183333,6.133333,Chat noir  rue vautier 13
,Lausanne,46.533333,6.666667,Polybeach epfl
,Biel,47.166667,7.25,Freestyle session europe
,Biel,47.166667,7.25,Freestyle session
,Wangen an der aare,47.232626,7.651591,Drachetoter festival
,Bern,46.916667,7.466667,Blickpunkt 2013
,Brugg,47.483333,8.2,Stadfest brugg
,Langnau,46.95,7.766667,Beachparty
,Regensdorf,47.433333,8.466667,Mavericks summer opening 2013
,Zürich,47.366667,8.55,Indochine club
,Zürich,47.366667,8.55,Stolze openair festival
,Hallau,47.7,8.466667,Gruschfang openair
,Zürich,47.366667,8.55,Okkupation (solo performance)
,Zürich,47.366667,8.55,Im loch
,Lachen,47.19379,8.85275,Seeanlagen
,Ettiswil,47.15,8.016667,Stimmenfestival
,Kreuzlingen,47.648151,9.17512,Krach am bach
,Tägerwilen,47.655521,9.13141,Openair krach am bach
,Zürich,47.38868,8.48372,Club 696
,Riazzino,46.1716,8.89708,Diskoteka boomerang
,Sorens,46.669476,7.053772,Espace laurore
,Bern,46.916667,7.466667,Bronxbar
,Mattstetten,47.030048,7.51165,Migros personalfest
,Frauenfeld,47.55,8.9,Springtime festival
,Frauenfeld,47.555489,8.89723,Fest­halle rue­ger­holz
,Saas-fee,46.116667,7.916667,European graduate school
,Sierre,46.3,7.533333,Gala prive
,Zürich,47.366667,8.55,Zukunftdosci
,Zürich,47.366667,8.55,Lacatrina
,Bellinzona,46.2,9.016667,Party bar [duo]
,Neuchâtel,46.99034,6.93112,Toxoplasmose open air fest
,Mezières,46.59417,6.77131,Festival des planches
,Saignelégier,47.255896,6.995409,Faunic festival
,Luzern,47.083333,8.266667,Tunnelclub
,Oberrieden,47.27177,8.571194,Schutzenwiese
,Zürich,47.366667,8.55,Chic w/ jesse marco
,Zürich,47.366667,8.55,Chic w/ kirill was here
,Basel,47.566667,7.6,Skt jakob areal (unifest)
,Zürich,47.366667,8.55,Top egg festival
,Basel,47.552612,7.582684,Theater rampe
,Eschenz,47.65,8.866667,Rabenkeller
,Pratteln,47.516667,7.683333,Jungendhaus
,Lucerne,47.083333,8.266667,Museum sammlung rosengart
,Zürich,47.366667,8.55,Landenbergfest 2013
,Olten,47.35,7.916667,Fhnw mafia party
,Canton of ticino,46.225288,8.77111,Sementina live festival
,Lugano,46.0,8.966667,Aspettando estival jazz
,Lugano,46.0,8.966667,Piazza dante
,Mendrisio,45.866667,8.983333,Arena cub
,Geneva,46.2,6.166667,Geneva stadium
,Geneva,46.208358,6.142701,Hets
,Montreux,46.433333,6.916667,Rajastans dream
,Fribourg,46.8,7.15,Schwarzsee
,Bern,46.916667,7.466667,Kulturarena (ant)
,Varen,46.316667,7.616667,Varen
,Tafers,46.81517,7.21588,Revolution open air schwarzsee
,Bern,46.916667,7.466667,Housecuisine at liquid
,Sion,46.228096,7.358863,Art de rue
,Muotathal,46.966667,8.766667,Club vorholl
,Meggen,47.05,8.383333,Jugendarena
,Lupfig,47.440247,8.204773,Argovia fascht
,Gunzwil,47.216667,8.183333,Oli
,Glarus,47.033333,9.066667,City fest
,Zürich,47.366667,8.55,Blok || csd ––
,Zürich,47.366667,8.55,Closing party club zurich
,Bonaduz,46.816667,9.4,Openair bonaduz
,Bonaduz,46.816667,9.4,Bonarock (festival)
,Luzern,47.0501,8.32009,Kasernen areal
,Porrentruy,47.417007,7.078217,Main stage
,Lugano,46.0,8.966667,Skate park
,Münsingen,46.875306,7.560195,Schloss munsingen
,Olten,47.35,7.916667,Overland
,Basel,47.566667,7.6,Zer alte schmitti [marco  solo]
,St. gallen,47.426392,9.37371,Grundenmoos sportanlage
,Lugano,46.0,8.966667,Revolve boat party
,Yvonand,46.8,6.75,Apocalypse rock
,Canton of valais,46.25605,7.6244,Rsr fest
,Geneva,46.2,6.166667,Kraken bar
,Zürich,47.366667,8.55,Joiztv
,Winterthur,47.5,8.75,Salzhaus *supporting element of crime*
,Zürich,47.366667,8.55,Video release
,Interlaken,46.683333,7.85,Green field festival
,Winterthur,47.5,8.75,Theater am gleis (plattentaufe)
,Interlaken,46.683333,7.85,Airport interlaken
,Zürich,47.399634,8.572388,Wirtschaft ziegelhutte
,Bulach,47.516667,8.533333,Bulacher jazztage 2013
,Lancy,46.191158,6.11739,Cfpt butin
,Geneva,46.2,6.166667,Destael
,Biel/bienne,47.140888,7.247257,Eidg turnfest (barstreet partyzelt)
,Zürich,47.366667,8.55,District 4 tbc
,Zürich,47.366667,8.55,Taklos festival
,Zug,47.171507,8.516215,Chollerhalle *supporting element of crime*
,Basel,47.566667,7.6,Terminal m at nordstern
,Zürich,47.366667,8.55,"Hiltl club ""hidden floor"""
,Lugano,46.0,8.966667,Conza
,Geneva,46.208351,6.1427,Pkz shop
,Luins,46.444061,6.27261,Luins
,Lausanne,46.533333,6.666667,Parc de montbenon
,Nyon,46.383333,6.25,Scene du jardin du conservatoire
,Nyon,46.382365,6.23908,Fete de la musique scene nyoncore
,Geneva,46.2,6.166667,Galaxy
,Geneva,46.2,6.166667,"Festival agape, abbaye de bonmont"
,Bosingen,46.9,7.216667,Gasthof 3 eidgenossen
,Biel/bienne,47.140888,7.247257,Expo park
,Berne,46.948432,7.440461,Soiree privee acoustique
,Mettmenstetten,47.236814,8.471854,Wasserschanze jumpin
,Erstfeld,46.816667,8.633333,Bahnhof
,Rupperswil,47.416667,8.133333,Palazzo open air terrasse
,Zürich,47.366667,8.55,Schindlergut park
,Zürich,47.366667,8.55,Dark tech district open air
,Frick,47.5,8.016667,Mech a frick
,Muttenz,47.516667,7.65,Psytravel bday combo
,Basel,47.566667,7.6,Cabaret bizarre
,Wil,47.466667,9.05,Rockamweier
,Zürich,47.37706,8.53955,Show burlesque
,Basel,47.566667,7.6,Ggg night
,Basel,47.566667,7.6,Crea
,Riehen,47.585789,7.650316,Sarasinpark
,Basel,47.54874,7.58768,Creameeting
,Buchrain,47.1,8.35,Openair cheleplatz
,Oberwil,47.51376,7.55503,Leimentaler open air
,Tägerig,47.403751,8.278809,Openair sound im visier
,Chiasso,45.833333,9.033333,Progetto amore paolo meneguzzi
,Bellinzona,46.194462,9.02411,Centro espo
,Chiasso,45.833333,9.033333,Chiasso stadio comunale
,Monte carasso,46.18787,8.99584,Eugenio finardi & the flag
,Breganzona,46.006401,8.92488,Breganzona estate
,Schaffhausen,47.7,8.633333,"Ringpark, ebnatring 23,"
,Zürich,47.366667,8.55,Kanzlei areal
,Basel,47.566667,7.6,Trance express
,Zürich,47.366667,8.55,The komplex
,Payerne,46.821912,6.940089,Festival payerne
,Biel/bienne,47.140888,7.247257,Eidg turnfest (himmu & hou partyzelt)
,Granichen,47.35,8.1,Akbroadrunner
,Sankt gallen,47.426381,9.373692,"Chapiteau i, kreuzbleiche"
,Schmitten,46.683333,9.666667,Schmittner open air
,Geneva,46.2,6.166667,La graviere (after party fdm)
,Lausanne,46.537731,6.6585,Couleur 3
,Geneva,46.2,6.166667,Geneva tram party
,Neuchatel,47.0,6.966667,Case a choc s
,Lausanne,46.519595,6.632335,Fete de la musique de lausanne
,Lausanne,46.519595,6.632335,Fete de la musique  e j m a
,Geneva,46.2,6.166667,"Fete de la musique 2013, stage post tenebras rock"
,Fribourg,46.803746,7.153683,Toit des arcades
,Munchenbuchsee,47.016667,7.45,Baeren buchsi
,Sion,46.233333,7.35,Electroziles festival
,Lyss,47.066667,7.3,Altes pub
,Bern,46.916667,7.466667,Neubau graffiti
,Lucerne,47.049545,8.304375,Suisa gv hotel schweizerhof
,Zürich,47.366667,8.55,Pw
,Lucerne,47.040192,8.31751,Blue balls festival
,Wattwil,47.3,9.083333,Wattwil
,Einsiedeln,47.127312,8.74608,Gross
,Basel,47.54874,7.58768,Parkli jam 2013
,Wangs,47.033333,9.433333,Festplatz tiefletzi
,Bad ragaz,47.0,9.5,Open air quellrock
,Chur,46.85,9.5,Cava chur
,Palagnedra,46.154621,8.63098,Open air palagnedra
,Chiasso,45.833333,9.033333,Estiva festival
,Lugano,46.005169,8.963225,The dj marathon summer edition
,Brissago,46.116667,8.716667,Lido brissago
,Ascona,46.15,8.766667,Jazzascona
,Ascona,46.15,8.766667,Wwwjazzasconach
,Arogno,45.95921,8.986384,Teatro sociale arogno
,Geneva,46.2,6.166667,Geneve tram party
,Geneva,46.2,6.166667,Gva wakesurf tour (plage du reposoir)
,Morges,46.509125,6.49572,Fete de la musique  parc des sports
,Vevey,46.462986,6.843443,Festival local
,Geneva,46.2,6.166667,Geneva wakesurf tour
,Meyrin,46.216667,6.066667,Parc la campagne charnaux
,Geneva,46.2,6.166667,"La crypte, parc des bastions, fete de la musique"
,Lausanne,46.533333,6.666667,Festival interceltic lausanne
,Martigny,46.1,7.083333,Festival 5 continents
,Mézières,46.67635,6.926123,Tournoi de dodgeball
,Vevey,46.45,6.85,Festivalocal w/ the rebels of tijuana
,Romont,46.7,6.916667,"Le xve w/ no way to escape, last breath for an addict, henriette b"
,Vevey,46.45,6.85,Festivalocal w/ the monkberry moon orchestra
,Dardagny,46.2,6.0,Dardagnyrussin
,Heiligenschwendi,46.75,7.683333,Yovivo openair
,Sion,46.233333,7.35,Mimetic dj set  electroziles
,Langnau,46.95,7.766667,Hangoverparty iv
,Reinach,47.266667,8.183333,Jazzweekend
,Naters,46.325352,7.987567,Zentrum missione
,Zürich,47.366667,8.55,Burning mountain festival
,Zürich,47.366667,8.55,10 jahre talacker
,Zürich,47.366667,8.55,"""burning mountain festival"""
,Neuhausen am rheinfall,47.68221,8.619313,Cinevox theater
,Rikon,47.444801,8.7992,Pipistrello
,Basel,47.566667,7.6,Nordstern  patrick
,Zürich,47.366667,8.55,Freak at harterei
,Rapperswil,47.225361,8.81722,Barrio loco club
,Romanshorn,47.565715,9.377975,Mf euregia
,Roches,47.302299,7.37737,Ha¤rterei
,Bern,46.953097,7.449378,Grand casino bern
,Schaffhausen,47.7,8.633333,Ga¼terhof
,Brugg,47.483333,8.2,Bahnpark brugg
,Ascona,46.153774,8.76899,Main tent
,Biel,47.166667,7.25,Mazzive sound
,Jenaz,46.933333,9.7,Landhaus jenaz [duo /w rich del grosso]
,Zürich,47.366667,8.55,Chuchi am wasser
,Rorschach,47.476799,9.49314,St kolumbankirche
,Schaffhausen,47.7,8.633333,Musikhaus saitensprung [duo /w rich del grosso]
,Mezieres,46.683333,6.933333,Theatre de jorat
,Geneva,46.208358,6.142701,Bar – terrasses des sciences
,Illnau-effretikon,47.428829,8.689437,Evangelischreformierte kirche effretikonillnau
,Uster,47.345112,8.71813,Schloss uster
,Wettingen,47.460041,8.31628,Jugendfest wettingen
,St. gallen,47.42638,9.37369,Stgallen open air
,Bellinzona,46.19161,9.02171,Castelgrande
,Les bioux (ch),46.6485,6.31717,Rock am wind
,Geneva,46.2,6.166667,V club w/ mouchou
,Bern,46.958518,7.4686,Postfinance arena
,Bassecourt,47.35,7.233333,Bassecourt samuse
,Bern,46.916667,7.466667,Orange private party
,Ligerz,47.083333,7.15,Steiner
,Laupen,46.9,7.25,Schloss laupen
,Bienne,47.166667,7.25,Braderie biennoise stand rbb
,Kloten,47.45,8.583333,Stadtfest
,Lostallo,46.3,9.2,Beat circus festival
,Basel,47.566667,7.6,Hill chill festival
,Interlaken,46.683333,7.85,Jungfrau world events gmbh
,Hausen,47.25,8.533333,Hausen dorfparade
