Adress,City,Latitude,Longitude,Venue
,Pully,46.516667,6.65,Festival for noise
,Les plans-sur-bex,46.255039,7.09012,Lannexe
,Martigny-combe,46.06448,7.01657,Drapeau suisse
,Vevey,46.45,6.85,Festival de la valsainte
,Neuchatel,47.0,6.966667,Bassin bleu
,Salavaux,46.918159,7.02234,Plage salavaux
,Geneva,46.208358,6.142701,747
,Orpund,47.133333,7.3,Royal arena fest
,Les breuleux,47.2,7.0,Fete a la gentiane
,Büren an der aare,47.144421,7.39021,Jazz openair
,Adelboden,46.483333,7.566667,Full house im hoiturm
,Solothurn,47.209045,7.540345,Rythalle soledurn
,Hüntwangen,47.592191,8.499537,Huntwangen amphitheater
,Urnäsch,47.317001,9.28362,Sportanlage feld
,Lucerne,47.05975,8.30892,Steinenstrasse
,Zürich,47.366667,8.55,Fourpoints shilcity
,Zürich,47.366667,8.55,"International radio festival, fourpoints shilcity"
,Menzingen,47.17366,8.58947,Openair menzingen pff ffs 2015
,Zürich,47.366667,8.55,Four points
,Hausen am albis,47.244856,8.533227,Weisbrod areal
,Baldingen,47.5551,8.31983,Beim wasserturm
,Basel,47.54874,7.58768,Schwimmbad bachgraben
,Baar,47.2,8.516667,Kreuzplatz
,Zürich,47.37917,8.53207,Gustav
,Altendorf,47.183333,8.816667,Open air altendorf
,Einsiedeln,47.127312,8.74608,Musikfest einsiedeln
,Menzingen,47.183333,8.583333,Pff openair menzingen
,Zürich,47.366667,8.55,Holi festival of colours
,Gampel,46.316667,7.733333,Postfach
,Lumino,46.216667,9.066667,Mystery valley festival
,Locarno,46.166667,8.8,Locarno folk festival
,Gambarogno,46.12196,8.78355,Open air gambarogn
,Chur,46.85,9.5,"Churer fest, buhne stadtpark"
,Chur,46.85053,9.52996,Parklive
,Chur,46.85,9.5,Hegisplatz (churerfest)
,Davos,46.793878,9.820916,Postli club
,Lumino,46.216667,9.066667,Mistery valley festival
,Lumino,46.216667,9.066667,Mystery valley
,Geneva,46.2,6.166667,Gva wakesurf tour (the finals)
,Yverdon-les-bains,46.785141,6.64161,"Chapiteau i, rives du lac, yverdonlesbains"
,Derendingen,47.204239,7.58757,Bluesbrunch sporting
,Winterthur,47.5,8.75,Benefizkonzert fur emma
,Wädenswil,47.229418,8.669044,Sonntagsblues (mojo duo)
,Basel,47.555279,7.58601,"Musikakademie, grosser saal"
,Bellinzona,46.199902,9.02006,Lumino
,Zürich,47.366667,8.55,Talacker /martedi w patrisha
,Zürich,47.366667,8.55,Open air zurich
,Luzern,47.083333,8.266667,Firmenevent fc luzern
,Zürich,47.366667,8.55,2629 august  openair fesival
,Porsel,46.600441,6.86671,Imagine tomorrow
,Zürich,47.366667,8.55,Revier (all night long b2b w/ le citadin)
,Begnins,46.440822,6.247475,Jval openair
,Auvernier,46.975361,6.87901,Auvenier jazz festival
,Geneva,46.2,6.166667,Jval openair festival
,La tour-de-peilz,46.455589,6.85463,Jardin roussy
,Münchenwiler,46.911988,7.126596,Schlosskirche park hotel schloss
,Fribourg,46.803746,7.153683,Porsel festival
,Porsel,46.6,6.866667,G j v 2015
,Geneva,46.2,6.166667,Bais des paquis
,Geneva,46.2,6.166667,La batie  festival de geneve
,Grenchen,47.191921,7.3951,Granchner musigbar
,Sion,46.230801,7.3848,Zeroclub gampel
,Interlaken,46.683333,7.85,The anchor
,Brugg,47.484949,8.207844,Hofstatt
,Glarus,47.039951,9.06806,Festival sound of glarus
,Brugg,47.483333,8.2,Hofstattfestival
,Zürich,47.366667,8.55,Holmes place terrasse
,Aaray,47.391811,8.04999,Mida
,Winterthur,47.49844,8.72849,Garten altes pfarrhaus
,Zürich,47.366667,8.55,Gz bachwiesen
,Schaffhausen,47.696549,8.639559,Munot
,Langenthal,47.2132,7.78744,Brauichauer
,Langenthal,47.2132,7.78744,Bierhaus
,Aadorf,47.49439,8.8975,Aadorf
,Zürich,47.361626,8.516223,Grubenstrasse
,Appenzell,47.333333,9.4,Clanx
,Brugg,47.483333,8.2,Hoffstattfestival
,Lugano,46.0,8.966667,The dj marathon summer edition pt 3  lido
,Geneva,46.206057,6.140232,1201
,Meinier,46.2534,6.24217,Hauteur du 44
,Château d’oex,46.470699,7.1202,Meeting international vw
,Geneva,46.208351,6.1427,Baby boa club
,Yverdon-les-bains,46.785172,6.63781,Salle de la marive
,Collombey-le-grand,46.280209,6.94801,Mc celtics
,Neuchatel,46.982052,6.90426,Gala miss neuchatel
,Vaud,46.483333,6.233333,Porsel
,Commugny,46.319538,6.1739,Mariage maryanis
,Bienne,47.142609,7.25629,Eee
,Bienne,47.142609,7.25629,Eglise evangelique des ecluses
,Sigriswil,46.716667,7.7,Openair schwanden
,Sion,46.233333,7.35,Le sion festival
,Solothurn,47.233333,7.516667,Vespa twist
,Burgdorf,47.05,7.616667,Irishnight
,La chaux-de-fonds,47.133333,6.85,Le coyote bar
,Worblaufen,46.966667,7.466667,Downie club
,Zürich,47.366667,8.55,Street parade (amato´s love mobile)
,Basel,47.567442,7.597551,Blazedaze
,Glarus,47.039161,9.059553,Bleichestrasse
,Bulach,47.516667,8.533333,Hardcore commando | club buelach
,Zürich,47.350236,8.5615,Seebecken auf dem zurichsee
,Zürich,47.35477,8.53422,Seebecken
,Zürich,47.366667,8.55,New elite disco
,Birsfelden,47.553742,7.62209,Zentrumsplatz
,Kreuzlingen,47.648154,9.175122,Jazzmeile
,Interlaken,46.686482,7.85691,"Chapiteau i, hohematte, interlaken"
,Basel,47.566667,7.6,Basel city
,Trullikon,47.633333,8.683333,Chrummenruti
,Rümlingen,47.424499,7.8483,Kirche rumlingen
,Appenzell,47.345058,9.42478,Festival gelande kohlen
,Aarau,47.383333,8.05,Musig i dr altstadt
,Ennetmoos,46.956909,8.33873,Teffli rally
,Zürich,47.366667,8.55,Hechtplatz
,Schwanden,46.983333,9.066667,Schwander openair
,Geneva,46.19395,6.14341,La batie
,Porsel,46.600441,6.86671,Festival imagine tomorrow
,Chamoson,46.20087,7.22543,Bad boys
,Basel,47.566667,7.6,Saxo afterhours
,Zürich,47.41668,8.54469,Inmuve club house
,Weinfelden,47.56884,9.10025,Stedy gwurz
,Zürich,47.366667,8.55,Isherwood  united state of rave
,Gornergrat,45.983299,7.78361,3100 kulmhotel gornergrat
,Magadino,46.15,8.866667,Toucan club
,Lugano,46.0,8.966667,Velo deck
,Mendrisio,45.866667,8.983333,Ticino music (privatehotel)
,Geneva,46.2,6.166667,Festival de geneve
,Châtel-saint-denis,46.529701,6.91466,Place du grand clos
,St. gallen,47.421398,9.37537,Hotel einstein
,Lausanne,46.528301,6.63075,Le carrousel
,Monthey,46.25,6.95,Esplanade du theatre
,Yverdon-les-bains,46.783333,6.65,L’autre 1er aout
,Mauss,46.93996,7.25779,1000 jahrfeier mauss/muhleberg
,Sion,46.233333,7.35,Du 1 au 6 aout : philippe cassard  masterclasses et concerts  academie tibor varga
,Zug,47.166667,8.516667,Landesgemeindeplatz
,Locarno,46.166667,8.8,Rotonda piazza grande
,Einsiedeln,47.116667,8.75,The ziegelei club
,Basel,47.566667,7.6,Holzpark klybeck
,Holzacker,47.3755,8.66603,Verdo konzertsaal
,Locarno,46.166667,8.8,Larotonda
,Lausanne,46.509654,6.636026,Jetee de la compagnie
,Bern,46.916667,7.466667,Zum schloss
,Basel,47.559599,7.588576,Summersprosse kannenfeldpark
,Locarno,46.166667,8.8,Rotonda
,Sion,46.233333,7.35,Guinnes irish festival
,Vercorin,46.25,7.516667,Festival dete
,Faulensee,46.666667,7.716667,Blue turtle events
,Gossau,47.41341,9.26811,Rock on! music festival
,Brienz,46.766667,8.033333,Rockfest brienz
,Lucerne,47.05175,8.29826,Madeline
,Zürich,47.366667,8.55,Gutergarten
,Romanshorn,47.585728,9.390762,Alter fahrplatz
,Avegno,46.2,8.733333,Magic bus blues festival
,Geneva,46.204391,6.143158,Laube musicale
,Lausanne,46.533333,6.666667,Eletrozarenes
,Avenches,46.883333,7.05,Amphitheatre romain
,Geneva,46.2,6.166667,Fetes de geneve (urban summer stage)
,Motiers,46.916667,6.6,Horstribu festival
,Martigny,46.10607,7.07071,Palp festival / association grand mirific
,Avenches,46.880065,7.040785,Electrozarenes festival
,Sion,46.233333,7.35,Guinness festival
,Recherswil,47.1632,7.59753,Temptations
,Bern,46.916667,7.466667,Voodoo rhythm
,Delemont,47.36369,7.34248,Au chateau
,Gossau,47.416199,9.25927,Rock on festival
,Rheinfelden,47.55285,7.793,Rheinparking
,Einsiedeln,47.126947,8.745153,Dorfzentrum einsiedeln
,Gossau,47.416667,9.25,Rock on open air
,Rheinfelden,47.55,7.783333,Festival river nights
,Bremgarten,47.366667,8.333333,Fascht i de marktgass
,Ebnat-kappel,47.25,9.116667,Sansibar
,Basel,47.570801,7.58562,Lunique food truck
,Einsiedeln,47.116667,8.75,Musikfest
,Lucerne,47.049542,8.30437,Sommerbeizjam
,Vaz/obervaz,46.724579,9.55786,Heidsee
,Saint moritz,46.5,9.833333,Eglise au bois
,Geneva,46.20975,6.15086,Festival les aubes musicales
,Avenches,46.880058,7.04078,Rock o z arenes
,Avenches,46.880065,7.040785,Rock oz’ arenes
,Yvonand,46.798931,6.745093,Terrasse sous gare
,L'abbaye,46.66662,6.33033,Restaurant du lac
,Môtiers,46.911331,6.61268,Festival horstribu
,Biel,47.1366,7.24459,Take5 boatparty
,Bern,46.941601,7.40886,Aargauerstalden
,Bern,46.916667,7.466667,Warmbachlibrache
,Muhleberg,46.95,7.25,Longboardrennen muhleberg
,Delemont,47.36464,7.34919,Fete de lion festival 2016
,Solothurn,47.233333,7.516667,Party!
,Pratteln,47.53122,7.69205,Rivernights festival
,Geschinen,46.483333,8.283333,9 deserted valley metalday
,Winterthur,47.5,8.75,Bolero club  terrace dayparty
,Wil,47.466667,9.05,Fete de lion
,Basel,47.566667,7.6,Borderline outdoor
,Frauenfeld,47.55,8.9,Festival outinthegarden
,Gossau,47.416667,9.25,Rock on! festival
,Sonogno,46.35,8.783333,Verszasca country festival
,Brienz,46.7542,8.03169,Brienzersee festival
,Pratteln,47.522693,7.686354,River nights 2016
,Somvix,46.728699,8.93964,Alp glivers
,Saint gallen,47.466667,9.4,Gossau
,Romanshorn,47.566667,9.383333,Sommernachtsfest romanshorn
,Maroggia,45.916667,8.983333,Open air maroggia
,Maroggia,45.916667,8.983333,Dj marathon lido maroggia open air
,Ronco,46.1437,8.72748,Music day 2016
,Carona,45.957325,8.935753,Feste di carona
,Malans,46.966667,9.566667,Openair malans
,Le pont,46.666667,6.316667,Jazz en rade
,Köniz,46.923,7.40995,Musik im park
,Kandersteg,46.483333,7.666667,Bluemlisalphutte sac
,Basel,47.56563,7.58745,The looking glass yoga
,Sargans,47.05,9.433333,Sargans
,Zürich,47.37844,8.52946,Lora
,Zürich,47.366667,8.55,Private garden concert
,Zürich,47.383179,8.539669,Werk 21 w/ iktpq & the browning
,Gstaad,46.466667,7.283333,Menuhin festival with quatuor ebene
,Mittelhäusern,46.876579,7.3686,Die woche
,Köniz,46.925634,7.416721,Unter den linden
,Schaffhausen,47.7,8.633333,Stars in town (startrampe)
,Zofingen,47.288845,7.944762,Magic night zonfingen
,Villnachern,47.466667,8.166667,Mittwochsmusig
,Schaffhausen,47.7,8.633333,Stars in town // startrampe
,Zürich,47.366667,8.55,"Radio lora 97,5 mhz"
,Sils im engadin/segl,46.43107,9.76538,Offene kirche sils maria
,Geneva,46.2,6.166667,Lake festival
,Saint-blaise,47.012299,6.9875,Plage de stblaise
,Monthey,46.25,6.95,Amphitheatre martigny
,Bouveret,46.384891,6.85335,Jeudi au port
,Berne,46.948081,7.447582,Buskers bern festival
,Lyss,47.080947,7.298286,Cinehappening marco solo
,Schaffhausen,47.7001,8.62604,Stars in town w/ status quo
,Brienz,46.75421,8.02971,Seehotel baren
,Zürich,47.366667,8.55,Gutergarten (20 uhr)
,Zürich,47.366667,8.55,Oberer letten (river bash)
,Windisch,47.476722,8.217699,Mulimattwiese
,Lucerne,47.04422,8.3084,B&b bettstattneustadt
,Erlach,47.033333,7.1,Lakeland festival w/ status quo
,Erlach,47.033333,7.1,Tagespass freitag
,Erlach,47.033333,7.1,Lakeland festival
,Saint-aubin,46.883333,6.766667,Place des pecheurs
,La sonnaz,46.840889,7.13718,Denis diner route 66
,Saint-aubin-sauges,46.889338,6.76914,Berock festival
,Erlach,47.046615,7.097903,Seestrand
,Wimmis,46.67524,7.63829,Hotelmotel lowen
,Chavannes,47.08147,7.12867,Pingpong turnier
,Vinelz,47.035652,7.109343,Openair am bieler see
,Zinal,46.133333,7.633333,Zinal
,Mannried,46.566667,7.383333,Mannrieder chilbi
,Birmenstorf,47.455551,8.256233,Bei birmenstorf
,Zürich,47.366667,8.55,Rihanna
,Zürich,47.366667,8.55,"Residence k / w audiofly, javi row"
,Emmenbrücke,47.077309,8.267077,Open air areal viscose
,Kreuzlingen,47.65,9.183333,"Seenachtsfest kreuzlingen, finale"
,Wiesen,47.35289,9.00479,Summerville festival
,Zürich,47.366667,8.55,Tba (openair)
,Hünenberg,47.177502,8.42026,Badi openair
,Basel,47.566667,7.6,Openair basel
,Winterthur,47.495651,8.728571,Alterszentrum adlergarten
,Interlaken,46.686348,7.863205,125 jahre interlaken festgelande
,Zürich,47.366667,8.55,Mule&man show  lethargy festival
,Locarno,46.166667,8.8,Locarno film festival
,Locarno,46.166667,8.8,Fashion
,Muotathal,46.974017,8.762247,Harvest festival
,Laax,46.847759,9.212377,Rocks resort
,Interlaken,46.683333,7.85,Balmers cub
,Raron,46.3,7.8,Zirkuszelt neben mzh
,Saint-blaise,47.012299,6.9875,Festival watt air jump
,Geneva,46.2,6.166667,Geneva lake festival
,Mannried,46.566318,7.38863,Mannrieder open air
,Zweisimmen,46.557598,7.37637,Mannried open air
,Bern,46.916667,7.466667,Brache warmbachli
,Oberbeinwil,47.36161,7.62048,Chratten openair
,Berne,46.95294,7.44034,Kulturzentrum reitschule
,Berne,46.94262,7.426,Glory festival
,Haudères,46.082192,7.50851,Herens arena
,Schnottwil,47.1,7.383333,Zapfsule
,Les hauderes,46.083333,7.516667,Herensarena
,Bern,46.916667,7.466667,Downi worblaufen
,Bern,46.959731,7.443565,Jurastrassefest
,Zürich,47.366667,8.55,I love hip hop  kanzlei club
,Zürich,47.37,8.53923,Street parade 2016
,Degersheim,47.37168,9.1982,Am bahnhofplatz
,Oftringen,47.312307,7.928212,Streetparade  official stage  classic stage
,Bellwald,46.428299,8.16119,Gipfeltreffen
,San galo,47.424482,9.376717,San galo
,Berneck,47.425506,9.613517,44th international british bikers meeting
,Bettwil,47.290298,8.2693,Egli motorradtechnik ag
,Bleienbach,47.184799,7.75338,3368erfescht
,Muotathal,46.966667,8.766667,Harvest open air
,Gerra (piano),46.174381,8.91168,Summer party open air
,Muotathal,46.966667,8.766667,Balm
,Avers,46.472801,9.51287,Openair avers
,Geneva,46.2,6.166667,Le grabuge  geneva lake festival
,Verbier,46.1,7.216667,Alpage de la chaux
,Salgesch,46.310001,7.57284,Indianar
,Flims,46.826294,9.284395,Hotel sunstar
,Degersheim,47.37602,9.19272,Oekodorf sennruti
,Maur,47.328735,8.654743,Swiss family bluegrass festival
,Winterthur,47.5,8.75,Esse music bar wwwessemusicbarch
,Winterthur,47.49796,8.7207,Veloplus
,Fribourg,46.806477,7.161972,Salle omnisport de stleonard
,Geneva,46.204391,6.143158,Scene dete ella fitzgerald
,Plan-les-ouates,46.16457,6.1221,Planlesouates
,Chavannes-de-bogis,46.345112,6.16267,Hotel best western
,Zürich,47.366667,8.55,Gutergarten (18 uhr)
,Durnten,47.266667,8.85,Highwag
,Feuerthalen,47.69307,8.64323,Dolder 2  kultuhrbeiz
,Salavaux,46.918159,7.02234,Open air salavaux
,Villars,46.3,7.05,Festival de la bouqutine
,Orpund,47.133333,7.3,Royale arena
,Bern,46.916667,7.466667,Stadtfest bern
,Solothurn,47.21642,7.53685,Museum blumenstein
,Bern,46.916667,7.466667,Stadtfest bern/bumpliz
,Sion,46.233333,7.35,Arcades festival
,Bern,46.940063,7.390292,Stadtfest westside
,Zürich,47.366667,8.55,Zigiroom / stall 6
,Gampel,46.316667,7.733333,Open air gampel 16 / luchtturm tour finale
,Reigoldswil,47.394783,7.690551,Wasserfallen talstation luftseilbahn
,Uster,47.35164,8.7118,H2u stimmenfestival
,Baden,47.466667,8.3,Almodobar
,Zürich,47.366667,8.55,H2u stimmen festival
,Gampel,46.316667,7.733333,Open air gampel 2016
,Kreuzlingen,47.65041,9.16508,Out of bounds
,Baden,47.473702,8.28747,Triebuet
,St gallen,47.41878,9.36465,Lukas bar
,St. gallen,47.424751,9.3786,Bruhlhof bar
,Champex,46.033333,7.116667,Champexstival
,Gland,46.41382,6.28262,Plage de gland
,Penthalaz,46.610279,6.52436,Festival venoge
,Jussy,46.235001,6.26187,Show prive
,Villars,46.3,7.05,Festival de la bouqu’tine
,Martigny-combe,46.06442,7.01692,Restaurant le drapeau suisse
,Cudrefin,46.95,7.016667,Vully blues club
,Hermance,46.3018,6.24535,Jazz festival sur la plage
,Semsales,46.583333,6.933333,Rjv 2016
,Munchenbuchsee,47.016667,7.45,Le son dete
,Gwatt,46.723,7.623,Eroffnungsfeier tauscheck bootswerft
,Suhr,47.366667,8.083333,Lindenfeld benefit run
,Laufen,47.42317,7.50059,Stedtlibibliothek
,Lucerne,47.05414,8.33439,Openair funk am see
,Zürich,47.376887,8.541694,Zuri hornt (visavis)
,Uster,47.333333,8.7,H2u festival
,Wetzikon,47.316667,8.783333,Rest stadion
,Densburen,47.45,8.05,Mueli open air densburen
,Fischenthal,47.330555,8.926546,Fischenthal
,Zürich,47.366667,8.55,Gartenbeiz zum gaul
,Reinach,47.266667,8.183333,"Openair ""hend osse"""
,Chur,46.84912,9.53409,Churerfest 2016 / hegisplatz
,Teufen,47.392551,9.400575,Waldegg
,Saint gallen,47.466667,9.4,Tvoauftritt
,Chur,46.84912,9.53409,Churer fest
,Basel,47.566667,7.6,Breitlemer fest
,Zürich,47.366667,8.55,Werdinsel open air
,Locarno,46.166667,8.8,Locarnofolk festival
,San bernardino,46.45,9.2,Gioasteka
,Davos,46.802745,9.83597,Remixbar davos
,Romainmôtier,46.691799,6.46128,Les scenes du chapiteaux
,Romainmôtier,46.691799,6.46128,"Scenes du chapiteau, 5 ch de la diaz"
,Bern,46.941601,7.40886,Sternfahrt
,Bern,46.947974,7.447447,Buhne courgenayplatz
,Basel,47.566667,7.6,Gesellschaft zum rebhaus  private show 
,Hettenschwil,47.576698,8.1988,Schloss zum einhorn
,Altdorf,46.88187,8.64347,Restaurant tellenbar
,Sachseln,46.866667,8.233333,Museum bruder klaus
,Winterthur,47.5,8.75,Winterthur musikfestwochen
,Winterthur,47.5,8.75,Musik festwochen
,Sion,46.233333,7.35,The1atre de valere
,Zürich,47.366667,8.55,Hyatt
,Saint gallen,47.424563,9.374896,Lokremise theatersaal
,Geneva,46.2,6.166667,Overground festival by baby boa
,Winterthur,47.49827,8.72833,"Musikfestwochen, startrampe"
,Begnins,46.44416,6.25753,Jval
,Estavayer-le-lac,46.85,6.85,Schwingfest
,Saanen,46.456073,7.23948,"Kirchstrasse,"
,Faulensee,46.666667,7.716667,Blue turtle festival
,Winterthur,47.5,8.75,"Winterthur musikfestwochen, steinberggasse"
,Zofingen,47.28873,7.94529,Kirchplatz zofingen
,Zufikon,47.348091,8.35784,Im zelt des arabas cirque jeunesse
,Landecy,46.14386,6.13087,Bardonnex
,Lutry,46.516667,6.7,Paradise festial
,Estavayer-le-lac,46.8466,6.85495,Eidgenossisches schwing und alplerfest
,Fleurier,46.9,6.583333,Comptoir valdetravers
,Auvernier,46.966667,6.866667,Auvernier
,Vétroz,46.22673,7.28202,Place du four
,Münsingen,46.87531,7.56214,Vogelscheuchenfestival
,Bern,46.916667,7.466667,Lorraine quartier
,Bern,46.916667,7.466667,Mitenand tanze
,La chaux-de-fonds,47.10326,6.83267,In
,Biel,47.166667,7.25,Altstadtchilbi hauptbuhne
,Burgdorf,47.05,7.616667,Deluxe clubbers
,Aarau,47.394752,8.045734,Stadtmuseum
,Granichen,47.35,8.1,Openair granichen
,Glarus,47.033333,9.066667,Sound of glarus 2016
,Zürich,47.366667,8.55,Rontgenplatz fest
,Winterthur,47.5,8.75,Switzerland festival musikwochen winterthur
,Brunnen,46.99453,8.60584,Windweek
,Zürich,47.37356,8.54324,Dorflifascht
,Basel,47.566667,7.6,Marina
,Lenzerheide,46.75,9.55,Hotel kurhaus
,Appenzell,47.33181,9.40786,Appenzell
,Gelterkinden,47.466301,7.85691,"Katholische kirche, begegnungsplatz"
,Interlaken,46.683333,7.85,Festdorf des alpes
,Saint moritz,46.5,9.833333,Suvretta house
,Caslano,45.966667,8.883333,Jazz at lido
,Davos,46.802745,9.83597,Kaffeeklatsch
,Chur,46.84528,9.50163,Kultur in der werkstatte argo
,Bex,46.25566,7.09298,Live pontdenant
,Saint-sulpice,46.515701,6.56869,Live  stsulpice
,Geneva,46.202453,6.163434,Les caves des vollandes
,Lausanne,46.5166,6.64068,St andrews house
,Peseux,46.98765,6.88834,Fete du village de peseux
,Ovronnaz,46.2,7.166667,Palp fest
,Prilly,46.534645,6.60524,Dust in farm
,Lausanne,46.533333,6.666667,Stprex
,Bern,46.947974,7.447447,Lorraine fest
,Bern,46.947974,7.447447,Secret escape
,Sion,46.22926,7.36452,Domino bar
,La chaux-de-fonds,47.133333,6.85,Ancienne usine electrique
,Thun,46.759899,7.63481,Schwanden
,Bern,46.916667,7.466667,Vinautic / le vin du capitaine
,Uvrier,46.252331,7.41157,Bellini
,Sion,46.233333,7.35,Mctv fest
,Altdorf,46.88187,8.64347,Motocenter
,Rüti,47.258301,8.85225,Wybargli
,Basel,47.566667,7.6,Nefera clubshow
,Basel,47.566667,7.6,Jungle street groove
,Basel,47.566667,7.6,Kannenfeldpark amphitheater
,Granichen,47.35,8.1,Openair granichen moortal
,Interlaken,46.68984,7.86616,"Festdorf ""des alpes"""
,Wohlen,47.366667,8.283333,Zamba loca festival
,Lucerne,47.049542,8.30437,Rooftop daydance
,Zürich,47.366667,8.55,Victoria street
,Zürich,47.366667,8.55,Privarparty
,Ennetmoos,46.956909,8.33873,Waid
,Zürich,47.366667,8.55,Dorfest spreitenbach
,Elgg,47.5,8.866667,Schlossschenke elgg
,Ennetmoos,46.956909,8.33873,Into the waid
,Basel,47.540274,7.61385,Club77 yetmisyedi
,Aarau,47.383333,8.05,Musig i de altstadt festival
,Glarus,47.033333,9.066667,Rathausplatz glarus
,Glarus,47.033333,9.066667,Citylatz
,Basel,47.566667,7.6,Jean tingely museum
,Arbedo-castione,46.213329,9.0422,"Enjoy beach party, spiaggetta castione"
,Ascona,46.15,8.766667,Ascona
,Lugano,46.0,8.966667,Transit / openair
,Danis,46.7546,9.05649,Autra caussa festival
,Biasca,46.35,8.966667,Notte dei tributi
,Lausanne,46.519654,6.632273,Paradise boat festival
,Neftenbach,47.533333,8.666667,Zentrumswiese
,Interlaken,46.6843,7.85182,Tipicamp
,Winterthur,47.5,8.75,Hardstudios sommerparty
,Zürich,47.36857,8.53688,La stanza
,Sins,47.19195,8.39552,Gasthaus mexicano  delinquent habits live burritos y tequila
,Zürich,47.366667,8.55,"Seebad enge, unplugged"
,Romanshorn,47.566667,9.383333,Slowup bodensee
,Steinach,47.49268,9.43609,Backerei fuger
,Rivera-bironico,46.1266,8.9213,Splash&spa tamaro
,Rivera,46.116459,8.92315,Velo deck pool party
,Rivera,46.116459,8.92315,Velo deck the pool party
,Castagnola,46.0,9.0,"Sala ex municipio di castagnola, piazza carlo cattane , castagnola"
,Zug,47.166667,8.516667,Unplugged& uncorked
,Winterthur,47.4982,8.74354,Altstadtswing
,Zürich,47.366667,8.55,Dynamo w/wolf alice
,Rheineck,47.466667,9.583333,Secret garden show
,Küssnacht,47.079388,8.446737,Pp luterbach 1
,Vevey,46.4605,6.8431,Le reflet
,Ried-brig,46.31634,8.01677,Hotel simplon
,Sion,46.233333,7.35,Festival de lorgue
,Dietikon,47.4063,8.40257,Blues merize (the mighty gators)
,Bern,46.916667,7.466667,Buskers bern (one man band)
,Hünenberg,47.177502,8.42026,Bade open air
,Fanas,46.984982,9.66534,Openair plandadein
,Fanas,46.984982,9.66534,Plandadein open air
,Spiez,46.68765,7.68487,Spiezer bucht
,Spiez,46.683333,7.683333,Seaside festival
,Arbon,47.516071,9.43494,Quaianlage
,Zürich,47.366667,8.55,Ra¶ntgenplatz fest
,Lausanne,46.56493,6.69338,Expo beaulieu lausanne
,Gstaad,46.466667,7.283333,Country night gstaad
,Chur,46.85,9.5,Werksett
,Lausanne,46.519588,6.63233,Fashion tv glam boat
,Zürich,47.366667,8.55,Musikhaus
,Locarno,46.166667,8.8,Soldini musica
,Schaffhausen,47.7,8.633333,Saitrnsprung
,Bern,46.916667,7.466667,Krompholz & co
,Burgdorf,47.05,7.616667,Pogoschutz
,Gstaad,46.466667,7.283333,Alpengala tent
,Zürich,47.37706,8.53955,Kaufleauten
,Basel,47.559662,7.58053,Universitat basel
,Basel,47.54874,7.58768,Purple brain show live
,Berne,46.916667,7.466667,Berne sports arena
,Berne,46.916667,7.466667,Latinfest
,Fully,46.13731,7.11978,White bar club
,Glarus,47.031166,9.076605,Holastei glarus
,Chiasso,45.833401,9.031,Birreria complex
,Villarlod,46.705349,7.02334,Le cri de la cambrouze
,Les cullayes,46.576881,6.75595,Peru
,Winterthur,47.5,8.75,Zum reitplatz
,Sankt gallen,47.426381,9.373692,Sur le lac
,Bad ragaz,47.00368,9.501325,Akil the mc
,Zürich,47.366667,8.55,Set time
,Geneva,46.203819,6.13993,Tard pour bar
,Le noirmont,47.22447,6.95729,Chant du gros festival
,Geneva,46.2,6.166667,Villa bernasconi
,Le noirmont,47.216667,6.95,Festival le chant du gros
,Lausanne,46.519989,6.63045,Tacos switzerland
,Thun,46.756967,7.630185,Cafe bar mocca
,Hüttikon,47.446065,8.387145,Metal festival
,Solothurn,47.210542,7.536927,Metalhead festival
,Zizers,46.936005,9.565275,Hollywood club
,Wallisellen,47.413044,8.593436,Rohbauopen
,Olten,47.352119,7.904029,Forefathers festival
,Eschlikon-dorf,47.464859,8.97053,Kulturzentrum frohsinn
,Bellinzona,46.2,9.016667,Rivella young & fun festival
,Geneva,46.208358,6.142701,The bdg club geneva
,Lausanne,46.52293,6.64285,Sidewalk
,Zürich,47.366667,8.55,Escher wyss
,Rolle,46.457561,6.33803,Camping de rolle aux vernes
,Bern,46.916667,7.466667,Headbangers ball
,Bellinzona,46.194461,9.024119,Exp
,Winterthur,47.49952,8.732489,Dimensione bar cafe
,Zürich,47.366667,8.55,Alter borse
,Malans,46.971775,9.560535,"Kulturtorggel, weinhaus cottinelli"
,Canton of schaffhausen,47.72327,8.57289,International chirstian fellowship
,Zürich,47.369091,8.53801,Ridehuset
,Zürich,47.37706,8.53955,Volkshaus & xtra
,Cham,47.180779,8.45892,Sportclub cham
,Rosental,47.49215,8.97668,Rock the lake festival
,Basel,47.548807,7.58782,Revue
,Spreitenbach,47.416667,8.366667,Openair open circle
,Luzern,47.052816,8.304146,Knascht club
,Uesslingen-buch,47.580252,8.831511,Horben air
,Flums,47.105824,9.334521,Versuchsstollen hagerbach
,Chur,46.851362,9.534359,Kunstraum
,Flums,47.091751,9.34255,Eine nacht im bergwerk
,Prod,47.053932,9.436726,Les nrv  exogene  la marmite
,Morrens,46.594421,6.62746,Dubchamber
,Vandoeuvres,46.220989,6.202306,Moustival
,St.-ursanne,47.364559,7.15368,Mtp
,Moutier,47.278721,7.37246,Electrochoc
,Zürich,47.366667,8.55,United street kids festival
,Flums,47.05265,9.30859,Bergwerk festival 2010
,Emmenbrücke,47.078087,8.275493,Akrea
,Schwyz,47.016667,8.65,Hauptplatz und dorfkern
